class,DU,DS
4,13,1582.558276
5,9,799.148106
5,24,2773.439846
2,19,1624.498574
1,7,1009.244448
3,16,2046.986877
7,24,1895.052305
0,24,623.598669
2,13,1277.714576
7,15,1582.075921
5,9,1252.602231
7,12,1623.695053
7,7,723.103245
0,99,14126.48925
0,17,2485.362313
4,11,672.029322
4,26,453.595373
2,12,1829.135366
5,5,865.103364
0,6,702.944863
1,11,1447.321288
5,4,977.719169
7,24,3036.245633
3,7,1163.745767
3,6,675.8273
7,23,220.41901
5,10,1255.732028
5,11,1729.902712
4,36,5963.52462
5,22,2905.58242
0,16,1379.650501
0,6,489.057473
0,2,241.344712
0,14,1662.560588
7,3,623.577786
7,15,2169.918804
7,11,1206.570379
0,16,2120.461725
7,29,4290.265483
5,6,799.127858
3,18,2216.853419
5,29,307.242337
4,19,2676.265982
4,8,1068.243376
7,19,3549.705492
1,14,1870.831234
3,32,3862.556522
6,9,1085.440335
1,12,977.523556
0,11,1405.290851
2,29,4151.767862
5,22,1917.946023
0,4,672.025984
7,3,582.006008
0,55,7856.586574
3,46,4252.591041
7,8,1099.571136
0,9,884.898765
7,25,2239.977644
1,11,1623.687609
0,8,1002.396614
3,24,3217.200447
7,8,702.971461
0,8,1002.398154
0,8,800.324099
0,23,1547.778571
4,5,877.260886
5,3,438.466064
7,20,2029.667979
7,21,220.479417
7,6,907.250055
0,91,581.71006
7,4,527.456414
4,12,1156.135099
7,26,5171.707017
7,33,2555.483019
5,20,1693.437027
1,40,4725.557603
7,6,1112.813768
1,9,1301.658301
5,18,2506.567045
0,11,1998.015283
2,20,3363.281588
5,10,1281.928584
7,49,5883.216802
5,19,1706.161884
5,15,2309.897644
3,11,1836.77681
0,14,1234.405128
0,8,1088.088738
7,6,702.0254
3,24,1862.098047
0,43,2896.833276
2,16,1983.458971
1,14,505.976097
0,72,9509.233183
0,11,1055.218249
0,6,527.470597
3,6,796.268763
5,54,6694.444163
5,153,965.410908
0,44,2759.63489
3,11,1337.998863
0,8,907.203659
4,7,723.967408
2,8,964.013685
0,59,5443.091055
0,45,2661.561215
5,19,2255.187427
5,50,3806.072538
3,124,241.323199
7,25,3171.559059
1,45,383.261127
3,26,3754.984706
3,19,2481.998793
5,25,3520.647481
2,18,2515.651524
7,44,6676.958007
3,29,978.207717
1,45,489.374597
4,10,1673.981237
5,8,1002.396969
7,8,1600.485064
1,11,1098.908892
0,11,977.386561
7,18,1900.136339
7,1,220.536322
0,13,146.147014
7,10,830.887067
0,25,3974.252702
7,10,799.115916
6,17,1598.352187
5,14,1923.04839
6,9,964.882058
3,24,146.151506
4,7,438.441043
7,9,1112.824525
7,14,1300.954176
0,23,3151.250837
3,18,1438.26714
7,39,2687.569294
7,29,3403.901249
0,21,3330.12958
5,13,1021.242683
4,31,941.823603
5,25,4036.054617
3,13,440.673881
5,22,2722.441547
3,10,1137.068605
7,44,4702.195977
5,7,383.31071
5,24,383.187607
4,28,2455.905447
7,9,744.903652
5,17,2121.225858
7,44,3844.595735
2,7,1023.441901
5,30,1682.606823
3,28,1444.507753
0,4,292.328027
5,9,1144.967922
4,61,2016.072821
0,17,1432.815538
7,11,1271.139316
5,48,6653.162357
7,36,4776.135063
5,37,2466.681666
3,8,965.326353
0,12,1023.419489
2,104,580.298293
0,23,4073.706375
7,24,1337.339981
7,29,505.730991
0,8,827.043421
7,19,2176.127691
7,19,2468.803048
0,15,586.18306
4,4,482.739678
0,5,1054.824459
7,26,3049.234879
7,14,1345.303068
5,5,744.809563
4,17,1345.703789
2,15,1516.797805
4,25,2254.185882
5,8,1112.829697
5,23,1955.516555
0,21,1252.643434
0,9,1372.667555
3,9,910.854839
5,3,383.283064
0,49,4730.111559
3,7,800.714045
5,11,1009.886596
3,11,1269.940809
5,9,826.984033
0,27,488.954893
0,8,1200.390953
0,14,1772.94571
7,7,345.995275
2,15,1763.041178
5,9,1084.676124
2,2,146.13161
0,16,2219.016477
0,51,2847.424617
3,6,676.035178
0,20,1895.138686
5,24,2703.234539
5,14,1137.515467
2,30,306.42406
5,38,4120.26771
3,15,2016.078907
5,6,482.6588
5,12,1309.505997
2,5,818.409882
5,16,1693.01642
0,21,2667.767615
7,7,562.494661
0,5,799.191424
5,26,586.172209
7,29,2557.218338
1,6,397.011338
5,12,1255.213987
5,9,919.625287
4,58,482.690153
2,28,1524.873834
7,11,1578.313133
1,10,1006.686508
3,24,346.013834
0,9,1006.718067
5,9,580.785618
5,17,2075.644126
5,14,2336.115291
1,6,146.118767
7,26,2268.068618
6,25,1006.884728
7,77,1037.952512
7,20,2485.554345
7,13,1446.334804
3,5,745.479909
3,15,1547.193654
7,55,8406.147154
5,8,1037.929379
7,11,2051.763996
2,5,676.187509
5,19,2533.416615
3,6,691.999835
3,7,881.278597
5,15,965.313841
1,27,964.006744
2,5,623.601279
3,12,1109.487662
7,57,489.301467
0,6,864.539449
0,16,146.180361
5,28,3845.521146
7,19,2683.081552
6,17,2693.854825
5,21,2076.110768
3,8,866.819867
7,7,292.339569
5,13,2056.116958
5,8,931.825131
2,11,1304.936364
5,28,650.854526
0,11,1223.327214
5,15,2907.798119
5,9,885.519781
5,19,1927.537638
4,5,581.100164
0,11,1461.511847
2,5,488.896248
5,28,1930.655622
7,48,6846.809558
5,16,1252.632888
0,49,220.403468
0,11,1070.106505
3,7,744.552192
7,4,505.560324
7,13,1405.716794
0,138,13196.14129
4,6,527.673577
5,15,1750.453606
5,14,2544.736285
5,20,2820.397706
7,19,1542.739636
0,66,482.703997
3,40,4886.727419
5,10,220.403468
7,5,586.193336
0,14,1006.877976
5,11,942.460882
5,54,723.52322
3,2,220.355091
1,14,1969.55172
5,6,1169.142745
2,9,1453.889185
4,53,2600.275232
2,13,1525.292103
7,10,1444.604194
2,19,2122.621153
4,16,2261.52103
2,16,1812.56567
0,12,2095.464075
5,13,1240.971587
7,15,1687.472519
0,8,892.09062
5,6,1071.359766
7,71,12038.87686
0,16,2108.736747
7,10,918.387627
0,11,2234.395764
5,11,1068.136632
4,11,1753.914286
5,20,2893.357186
0,5,730.763944
0,8,931.961338
2,10,964.474593
0,19,2557.203542
1,13,1654.273055
4,8,623.713401
2,4,612.587175
0,16,1309.262179
7,89,2209.597547
0,5,744.79074
4,7,623.839627
0,10,1460.866669
4,7,1488.449536
4,8,910.580182
0,5,1009.05535
1,4,661.003041
0,11,744.878565
0,23,2498.237762
0,7,964.152447
0,8,963.579268
0,7,1390.280221
4,12,1582.544104
0,10,781.939859
0,26,1930.084097
7,16,2506.285528
0,6,792.584569
0,11,1223.322989
4,6,942.132193
3,28,2103.811325
0,8,581.3978
5,6,1070.668822
3,27,4053.888331
2,8,1653.974565
7,51,5500.031481
0,10,1863.246855
7,8,1098.793143
6,5,584.83803
0,8,1112.824094
7,41,5690.611045
4,4,505.641196
4,4,482.696711
1,36,3980.414143
5,7,1055.334583
5,27,3678.61636
3,4,623.739448
4,19,1883.284229
2,64,9329.954687
6,8,931.847335
7,4,675.834232
0,7,931.893291
7,4,453.627601
0,5,1015.9023
0,8,1294.206888
3,10,1559.494467
5,5,612.778006
3,11,1172.290129
1,4,892.091857
5,26,4238.949207
7,8,292.312634
0,8,672.027495
0,12,1200.032482
0,7,1070.463456
0,7,661.376137
0,11,1490.640654
3,7,675.806502
0,24,4202.611748
5,4,662.419118
5,8,1172.382676
7,12,1293.49158
0,27,2541.491207
5,36,6099.933737
0,5,584.525157
4,2,362.036953
5,10,1444.920312
3,5,766.73666
3,6,702.90496
2,9,958.578992
5,10,1189.658898
0,7,1257.089905
7,7,586.221862
7,42,6216.108331
0,22,2515.523246
1,16,2192.969789
7,8,1023.154827
0,5,661.676175
0,22,1304.690541
0,10,1890.358438
7,13,2889.018506
2,8,1337.382064
6,32,361.617736
5,9,881.52059
1,15,1963.711502
4,15,1252.652972
7,32,864.539449
5,21,3593.669618
7,11,1350.70395
4,6,525.113109
2,8,723.320426
5,15,2102.810417
7,15,1269.98406
7,8,1011.61453
0,20,2352.649941
1,9,1150.149241
4,24,3259.144999
5,14,1321.803744
2,6,623.742052
5,5,1002.400585
0,12,1490.863001
0,45,5471.156935
3,8,1226.463828
2,4,489.403841
2,11,1277.583267
3,10,1447.415835
0,1,241.359282
5,77,3692.591867
4,18,1582.723549
5,11,1813.308437
5,3,482.741133
3,8,1540.463993
0,8,770.426456
7,26,3546.19053
0,43,6727.529767
2,9,769.862546
5,4,488.925573
3,6,800.905862
7,19,2590.712046
3,18,527.654719
4,11,1961.810503
3,6,864.561056
3,3,505.710045
0,6,612.974263
0,6,731.253864
3,10,1323.812132
4,4,397.007493
1,5,292.271566
5,9,1055.293719
5,17,2299.52382
2,7,881.928019
5,12,1776.538507
0,14,1919.141333
2,6,672.027535
5,8,1006.724828
7,4,584.301512
3,21,1598.312471
3,6,527.599688
6,26,1023.087483
7,5,827.088839
4,15,1679.579371
7,12,1445.828626
7,4,581.202157
5,8,1070.982062
0,15,1951.602774
3,6,864.530761
1,5,580.793796
5,13,1821.737359
5,10,907.210828
7,4,292.488119
0,21,1563.879725
0,4,892.088299
2,7,1461.449706
4,57,723.353454
2,4,306.443686
7,4,345.986438
1,13,1344.777858
0,8,817.975833
7,12,1148.732654
7,8,613.024699
7,10,1085.75815
5,23,2603.751474
5,9,1576.101898
5,21,1446.500739
5,10,1009.112091
7,16,1607.94872
4,13,1445.560764
5,11,1603.030217
0,24,5757.423933
5,28,1241.129165
7,25,1124.964589
7,6,525.435321
3,8,831.694953
5,16,1671.170535
5,8,885.108825
4,12,1053.541659
3,7,818.115
4,23,2481.255396
7,20,827.09625
5,9,1444.875717
5,6,146.152147
5,5,623.79281
0,4,146.136746
3,8,650.843652
7,11,1351.980305
3,11,876.86861
5,3,438.412163
7,11,1955.633866
0,7,702.272269
2,162,4391.905741
5,7,1346.790961
5,58,146.157921
1,10,1413.319848
2,58,292.356236
3,8,650.927003
7,14,1068.155936
3,8,489.213669
7,46,2976.898105
5,16,1922.978894
3,17,2309.076871
1,13,1375.387912
5,8,1112.818928
0,9,306.303414
5,19,2336.11016
0,18,2274.727002
4,6,623.610412
7,7,864.678963
7,17,2344.947876
2,7,910.71381
0,10,1379.213938
3,4,586.219011
5,13,1547.676151
7,11,1445.471446
3,12,1112.822372
4,4,345.991877
0,4,440.946758
0,3,527.61227
5,9,1381.344904
0,6,1103.060587
3,16,2175.751408
3,15,2389.100297
4,10,1156.770225
0,12,1185.630674
7,11,1322.353442
4,25,1951.478441
5,43,3881.194535
5,7,907.213408
5,10,672.56003
3,10,827.07772
4,12,1781.562091
5,17,1240.359161
7,8,1110.304933
7,20,2389.022735
3,16,2259.952705
7,8,1156.274158
2,11,1461.242259
1,3,146.188051
7,16,1927.433342
3,13,1873.078351
1,8,1225.354
5,7,661.4279
7,60,1592.405371
3,8,1011.464973
0,11,1438.042001
7,5,676.574826
2,47,2865.087885
5,23,2594.113964
4,20,1730.001285
7,9,941.880558
3,10,1015.896709
5,45,5719.427518
4,23,2059.918506
0,5,724.003516
5,12,1315.008437
2,9,1315.375098
0,31,146.15343
7,5,438.454517
5,11,1269.811026
3,37,1490.553003
2,17,2403.901823
5,29,220.462164
3,6,723.987106
4,76,2826.358657
5,10,884.916276
3,20,2032.878731
7,6,1242.354125
4,14,1626.858246
5,8,675.764901
5,21,3307.090064
7,14,672.029004
2,11,1339.565368
4,16,1533.939679
5,10,1011.201533
0,12,965.449645
7,6,613.584254
0,8,586.17278
5,7,1002.403671
3,19,2076.840557
7,16,1526.787772
6,9,1233.408863
2,25,3204.227488
2,9,675.792636
0,4,440.943307
5,7,651.07909
4,8,584.730418
3,35,3331.824441
0,13,1930.676042
0,33,881.624233
3,8,907.203372
7,10,1301.273775
5,25,1206.705336
2,25,2515.772783
0,6,306.468915
4,9,1189.797773
3,3,220.522531
7,17,2786.531617
5,58,1023.078502
5,6,453.600395
3,19,1112.824956
0,24,2481.683524
5,51,1870.776429
0,42,5145.30439
4,18,866.996545
0,10,1189.948169
3,11,800.463858
4,27,2136.060715
5,24,1773.349063
7,15,1055.252844
7,5,482.646398
5,77,6181.288986
2,6,613.215121
5,44,1431.356538
0,14,2027.149072
5,7,781.93987
7,10,830.577965
5,6,660.951166
2,16,2026.341987
5,30,3216.756357
7,25,2352.742462
0,5,661.489999
5,4,586.20532
7,6,672.555618
5,44,6313.224212
5,2,345.981223
5,7,1223.3211
3,12,1055.218249
5,10,1023.011133
5,17,2167.486197
5,12,1315.761649
5,10,1558.677754
0,7,931.872696
5,12,1404.996068
4,14,146.143164
0,12,1373.330446
7,34,4224.404157
5,13,361.733324
3,10,1360.789995
5,10,1922.960095
7,20,2690.332426
0,4,661.184495
2,4,650.644148
5,11,1461.973401
5,25,2541.439564
5,11,918.977611
5,18,2389.720762
2,5,562.49517
0,5,580.883724
4,35,5502.254086
3,8,941.597947
5,13,1185.183531
0,24,2725.207809
2,8,800.556983
5,9,723.967408
2,19,1233.711677
7,4,361.664932
5,13,1277.657613
5,9,1344.049184
5,25,3334.352213
0,11,1233.365575
2,23,1277.814114
0,15,1728.059841
4,14,1055.601487
5,9,1087.629234
0,18,2308.800162
0,7,1053.168068
5,12,1124.973266
3,5,438.337029
2,18,3306.286035
4,12,1961.810503
5,3,146.192536
0,11,876.960993
1,4,702.83844
0,13,2322.264037
5,16,2635.850771
3,26,1710.02521
0,7,744.709159
5,4,396.691795
2,10,965.313841
0,6,965.403623
5,10,1293.529854
1,10,1257.617108
2,7,672.029997
0,6,612.834099
5,3,580.57285
4,4,306.396015
5,19,1206.517436
7,6,292.37418
4,11,1293.602899
7,20,1445.44167
1,34,1101.412293
4,22,2399.985629
5,18,2661.43454
2,18,766.593778
5,26,2402.281676
0,31,4689.715056
5,25,4160.424413
1,24,1654.337819
7,25,2450.191484
5,29,5137.202267
5,25,2802.920303
5,27,2759.63489
3,11,827.056402
5,47,7623.403255
0,81,9080.320018
3,11,438.742728
0,12,1346.726528
2,80,2844.593664
5,68,6889.161279
0,13,1687.489838
5,27,2827.17536
0,5,886.383627
5,55,1137.180371
5,9,965.235859
7,6,586.179063
0,34,5277.544961
5,10,1533.526612
1,24,4223.331431
7,36,5645.121324
7,7,769.989724
0,7,723.263794
5,8,1008.828294
6,26,146.157921
5,20,3559.456307
6,13,1578.330658
5,10,799.869291
7,10,1491.024169
2,156,2456.019151
5,10,1163.568173
5,27,3378.708588
5,8,306.854971
7,24,1169.178681
0,14,661.86734
7,5,830.681038
3,10,1011.381182
5,10,1533.156744
3,13,1405.339903
7,26,3434.879208
0,5,562.497376
4,16,907.195913
3,8,1002.397088
4,34,1144.933416
0,7,827.010024
1,29,4553.917289
0,10,1338.138936
7,38,2593.583432
5,23,2613.886424
7,11,1168.998945
3,11,691.961766
5,35,6523.636064
3,44,5332.152771
6,4,440.715367
0,7,292.297237
0,15,505.590283
0,97,4009.76087
5,12,650.742119
2,26,2683.214984
1,72,771.060471
2,7,660.925224
1,10,1098.751043
5,21,2409.474538
1,21,1665.841728
5,10,1302.462047
0,15,1820.789954
7,26,1376.935404
4,13,1879.27118
0,84,11248.03078
5,24,964.986063
5,7,781.939829
0,29,1578.313133
7,24,453.605987
5,5,488.65168
2,28,2485.30997
5,14,1444.772298
1,52,8003.433315
5,17,1293.717619
4,10,1098.982532
7,6,703.456362
5,73,306.796318
3,50,2401.496345
0,6,864.424671
5,28,4334.717074
5,28,1636.916037
0,11,2198.438267
1,4,220.351634
1,4,361.723894
0,12,1462.16366
7,22,3007.205315
4,10,942.016085
0,12,1401.998673
3,103,292.344698
1,7,586.18306
0,8,581.781126
0,24,440.908796
7,19,2002.976934
0,6,965.338022
0,12,525.185774
0,14,1372.133203
5,27,3258.760883
3,52,2236.420952
0,11,1517.560813
5,27,3239.203669
7,55,2336.118647
0,6,581.157288
0,5,672.866191
3,8,1316.637585
7,6,781.940232
7,8,488.842473
7,10,1998.008187
7,7,800.620984
3,49,3179.396616
5,8,1101.870501
5,10,1252.62284
5,23,3194.789255
1,9,1084.137116
4,15,907.217134
0,19,1413.062535
4,318,6177.739774
7,21,2100.815738
5,21,1148.325151
5,5,676.83039
5,3,482.723662
7,15,942.647594
2,7,941.897134
4,7,907.202512
5,8,1337.690562
3,19,1379.514145
3,17,1906.388505
5,9,1693.550423
0,8,1252.638915
0,9,958.549049
3,28,2555.363047
2,12,1087.340896
7,14,1002.394067
3,32,2921.744335
3,14,1466.688743
4,23,453.600252
7,14,2070.585042
2,7,650.767509
5,44,220.304949
2,30,1054.517859
2,4,453.600108
4,4,361.598851
4,5,505.620234
1,5,702.944863
7,14,2365.321846
0,50,2443.455027
4,28,1747.418241
2,10,1255.361447
3,5,723.862294
3,6,723.777583
5,29,505.539349
3,17,580.695635
4,5,582.006008
7,56,241.340703
3,26,2458.222934
3,17,2351.73642
5,15,1555.159384
3,21,3007.204069
5,6,482.676303
7,13,958.648851
2,30,4283.798647
5,5,383.299272
7,7,794.064973
0,8,1149.969291
0,10,1105.688194
6,8,1037.934823
7,24,2377.390589
5,5,769.552303
0,6,892.092522
0,16,2688.109979
2,9,1124.987539
5,7,1252.661001
0,6,1015.883281
0,10,1839.325368
5,10,1555.153269
5,4,731.129145
5,12,1206.796412
4,25,2406.79577
0,6,692.00391
2,5,383.256356
7,5,959.296871
0,31,3038.509093
5,6,942.401342
3,19,2481.110783
7,12,1070.809272
3,5,723.39591
4,6,724.158622
0,5,672.64382
7,5,691.9536
0,29,2778.702432
7,15,1634.788629
2,11,1404.317747
0,7,672.734149
3,6,1293.741944
4,8,941.951557
5,9,942.254695
5,30,650.876273
5,35,4711.319776
1,8,1164.006102
4,8,1163.757604
5,6,867.034003
7,11,1627.423442
5,10,1758.653609
0,3,292.312634
0,19,220.406922
0,19,2342.184101
0,14,220.412103
5,7,1051.486679
7,8,1338.012872
7,3,396.552966
4,11,723.41006
5,14,1911.137873
7,10,1447.799861
0,33,3995.978039
3,17,2876.685092
0,22,4112.232118
3,7,793.094357
3,16,1337.283865
5,7,958.578992
0,14,1844.095468
2,6,1020.156126
0,6,1067.923914
1,11,1022.925765
2,15,2712.276583
0,4,650.484356
7,6,864.351607
1,15,745.429856
7,8,1242.24993
2,15,2933.714688
7,5,723.49965
4,26,3824.759883
4,4,818.324888
7,19,1621.209882
5,26,3094.260512
2,7,1101.593923
0,14,1360.821832
0,2,220.481142
4,7,1102.397085
3,15,1887.270768
5,69,10110.88141
1,10,1315.346227
2,7,769.297486
0,9,942.016085
4,4,650.629628
2,30,5960.409594
4,8,1382.80821
7,28,1434.51006
2,20,1301.310072
0,10,1149.834888
7,7,702.924912
2,7,865.496416
2,5,623.599974
0,7,1247.524459
7,42,4129.887291
7,9,919.255354
0,334,1110.091723
0,10,910.370616
0,6,438.49685
2,329,2830.118505
5,7,818.112161
3,6,866.921608
2,19,2106.786727
5,13,1908.818521
3,4,383.253494
4,20,1961.810503
4,8,965.448781
5,12,1901.978429
3,11,1934.703488
4,7,769.305453
0,11,1357.438556
3,10,1360.803337
5,12,2308.753889
5,9,781.939733
0,5,965.301551
0,9,1223.3221
2,28,4164.895357
2,42,6305.907991
3,37,1663.206537
7,22,2587.442183
7,23,3400.014118
2,4,613.422142
0,12,1944.149319
4,11,1234.407326
5,12,1933.161527
1,12,1563.879464
3,20,2585.517551
5,29,4333.502107
3,2,383.253494
2,8,863.786596
0,5,505.907397
1,16,1525.53087
7,12,1453.896651
1,4,586.184773
0,2,292.307502
4,5,584.807294
5,14,1360.886233
3,7,1021.649103
3,5,723.457218
5,29,3564.594927
0,15,2655.156269
7,8,672.714327
5,12,2202.246811
7,17,1923.001741
5,6,580.752903
4,15,2150.909226
2,5,672.549
2,5,584.976237
7,6,730.834495
5,8,1068.114747
0,5,660.857758
4,8,1315.927869
0,11,1405.24824
4,6,527.569797
1,6,660.826612
5,6,672.026978
7,38,5096.198335
0,6,1101.956884
7,27,146.200222
7,10,1809.526323
0,11,1389.931233
1,4,581.846249
7,7,827.091618
0,14,1383.967054
5,21,2330.306311
7,9,1144.972013
2,12,1711.250652
2,4,346.020843
0,18,2096.820876
7,2,383.263035
4,16,1747.276591
3,11,692.002552
2,18,1916.505891
2,8,796.128054
0,7,907.233174
5,17,2308.840571
0,11,1680.088293
7,9,1172.418057
0,10,1547.531492
4,5,723.145756
5,3,661.345073
0,10,1149.731852
4,6,586.211596
0,6,488.411667
2,22,306.793524
0,4,584.650923
1,8,745.479909
7,51,440.552805
7,14,1598.325474
3,16,1878.263287
2,11,1709.882534
7,7,800.94653
0,7,383.307851
3,4,661.474476
0,32,4326.384727
0,29,2658.340163
7,9,877.037939
7,7,931.947105
5,22,2811.18374
7,24,3242.374509
7,7,1087.279857
0,9,1384.018685
5,10,793.048051
4,8,1055.284288
4,10,527.61856
4,19,453.616301
0,14,831.320688
5,41,3005.216394
5,9,1101.723598
2,16,2377.308345
0,4,582.608436
1,32,241.337422
5,21,2379.745951
7,6,864.638205
0,5,650.625998
2,7,799.147745
7,37,730.593835
7,5,692.023371
2,10,802.088033
0,20,2299.672633
5,5,723.159925
1,19,1233.111893
5,5,672.932148
5,39,4504.400433
3,6,745.242062
3,5,799.141239
2,6,802.145823
5,8,613.136733
3,3,306.199489
0,5,745.047849
0,57,2001.965317
6,7,580.973603
5,8,1010.273185
1,8,441.046786
4,19,1753.714116
7,3,396.880531
0,12,582.011923
5,7,876.810846
4,8,1124.993819
7,9,931.898834
0,5,672.029918
3,15,1539.47857
3,21,2596.501698
5,13,3056.477929
4,29,4893.335788
7,10,907.233747
2,12,1663.059799
4,15,1672.190608
7,14,1763.759423
2,12,1583.195078
0,33,867.194467
4,6,731.052339
4,10,623.795412
5,7,881.727836
6,72,5049.379324
5,11,1630.563792
2,9,1015.886415
5,24,1547.676151
0,6,702.292274
5,14,2163.35905
7,6,489.047706
3,23,959.28691
2,16,2403.117282
3,5,910.784345
2,5,482.7455
4,18,2585.483268
2,6,769.886396
1,84,4419.406496
2,5,581.051184
4,7,1242.549428
4,18,146.173952
1,7,1254.842514
5,10,1333.883538
2,6,220.41383
3,5,613.304669
2,33,3474.460674
4,8,672.764974
3,10,1489.424593
0,8,864.037838
2,19,1963.125134
6,6,781.939754
0,5,440.708453
2,5,672.029799
0,15,1226.452632
4,12,1634.974426
5,28,2515.914721
5,12,892.088691
5,9,702.69203
1,26,2876.562908
5,18,2812.497057
5,2,241.343619
7,10,865.40713
4,7,723.688124
7,10,1002.402959
1,5,562.49797
7,13,1776.513214
7,18,2136.176692
5,5,623.567342
5,8,827.0026
4,5,1223.31366
7,4,488.85714
2,14,1301.709051
0,13,661.345073
3,5,800.900052
3,6,505.847627
5,10,1495.024609
7,15,1517.999677
7,9,1112.812307
7,4,691.988511
5,7,831.834252
3,8,672.02674
3,13,1085.503927
5,6,146.207267
5,18,800.388166
5,12,1054.875001
3,7,866.777015
5,20,2593.538539
0,5,676.187509
7,18,2017.878555
4,8,1344.04998
5,5,453.599104
5,17,769.942039
7,6,661.231128
0,7,796.025651
1,10,1242.236903
1,19,2027.190683
5,44,5222.422245
7,18,1709.911072
5,15,2046.843456
3,14,745.873699
0,10,770.108902
5,15,769.902295
2,11,1550.458926
2,7,586.146494
5,16,1247.365564
1,17,1550.386432
5,7,361.638977
5,8,691.969928
5,7,769.608013
0,9,1432.469958
4,19,1902.772626
0,20,964.858052
5,8,1149.683169
0,21,1164.490835
5,29,2976.08944
2,5,691.942254
0,17,2383.621249
3,7,661.127484
6,12,1607.588921
0,2,525.258408
2,5,586.213878
3,12,1817.534152
0,6,691.934082
2,26,3687.757509
3,12,864.037838
5,7,766.770919
3,23,3271.300534
0,13,766.593778
7,22,1664.756597
4,15,2631.267711
0,7,1247.438524
7,47,4826.894205
0,6,1006.731589
2,7,744.897381
0,19,2249.963868
2,27,4118.668804
5,25,2776.585962
4,12,1206.729025
7,17,2031.777979
5,20,3173.536129
5,20,2974.335049
5,7,941.465383
0,23,1928.058975
3,30,4553.832766
5,16,2311.921794
7,27,2970.642664
2,12,1309.420412
0,14,2345.820328
3,5,800.702415
1,7,919.305826
5,13,1346.814816
7,46,965.513531
0,10,1711.416716
4,47,4696.252428
5,59,2330.217499
2,12,1161.82874
0,6,1172.318709
5,9,586.176779
0,49,5275.397444
3,5,730.619525
0,19,2240.274384
5,12,1247.633746
0,55,8073.949141
0,50,3276.627542
5,8,781.939843
1,23,3075.849536
0,67,11650.6875
3,39,4216.471644
7,27,2539.849169
7,6,527.565076
3,26,2762.025819
5,12,1588.100314
5,55,6514.732378
4,7,1071.446045
3,9,1373.330446
4,18,1758.580008
7,27,292.121157
0,7,1321.938646
5,7,796.605165
5,10,881.707119
5,10,1002.397028
4,31,361.624817
7,24,3487.231353
5,11,1574.943969
6,12,1389.902382
7,12,1252.632888
0,11,1578.356757
0,9,965.673186
1,5,702.738624
5,17,2677.18778
5,6,146.199582
5,16,1653.954138
4,13,1525.881236
3,23,3109.611883
3,58,7297.156183
4,15,1405.051091
5,11,1148.145243
5,23,919.162801
0,8,886.122111
1,8,702.318945
7,16,1677.504907
3,28,5455.326132
2,15,1055.588938
0,15,1582.940578
0,9,1144.941023
0,6,864.614218
5,17,2593.608125
5,42,5631.473157
0,7,724.058181
0,10,1607.518323
7,29,3051.71251
2,15,1737.284188
7,8,876.533303
5,87,8322.792053
0,29,2782.543534
0,29,4546.903475
5,13,1531.881896
3,13,723.584487
1,10,1109.310593
1,29,4239.84749
0,25,2869.5399
1,27,505.506381
