ID,EX,EY,geohash
93879,121.498,31.291,wtw6hb25k95j
93880,121.483,31.32,wtw6hmthpp4m
93881,121.437,31.296,wtw65378rjnp
93883,121.545,31.269,wtw3vu675u0f
93884,121.516,31.274,wtw3vjm2200u
93885,121.497,31.249,wtw3u8xqt7c3
93886,121.456,31.271,wtw3gu9wcbvs
93887,121.403,31.13,wtw34e4cqutg
93888,121.533,31.295,wtw6j91ds4uf
93889,121.483,31.29,wtw6h2jjrnf2
93890,121.533,31.331,wtw6jx9sk1sy
93891,121.387,31.109,wtw2fppr41gm
93892,121.387,31.109,wtw2fppr41gm
93893,121.506,31.212,wtw3scvzp482
93894,121.353,31.282,wtw3cqwwcg7q
93895,121.377,31.272,wtw3fhbh956f
93896,121.446,31.319,wtw65t6q2uv0
93897,121.531,31.323,wtw6jw0jtw3t
93898,121.586,31.264,wtw3yg2np0h8
93899,121.507,31.273,wtw3uvndqm9z
93900,121.433,31.151,wtw35qbg9zr9
93901,121.507,31.329,wtw6hzq8wkcu
93902,121.511,31.306,wtw6j51det2s
93903,121.559,31.201,wtw3qpuwczzy
93904,121.456,31.227,wtw3eu9w3ytw
93905,121.439,31.196,wtw37rj1vgcs
93906,121.379,31.326,wtw64n9rptwk
93907,121.513,31.303,wtw6j4e14n5u
93908,121.489,31.247,wtw3u83dfyup
93909,121.531,31.216,wtw3td8nms1t
93910,121.434,31.356,wtw67k1tcq11
93911,121.483,31.29,wtw6h2jjrnf2
93912,121.461,31.305,wtw65fvhy6vy
93913,121.411,31.432,wtw6ff0b9m7p
93914,121.485,31.319,wtw6hmqwmsv8
93915,121.339,31.255,wtw3c1u3edk1
93916,121.413,31.303,wtw64fd1pynk
93917,121.362,31.131,wtw31ejp5x40
93918,121.418,31.255,wtw3fcvcs6qc
93919,121.518,31.313,wtw6jhqeqwk0
93920,121.343,31.29,wtw610pm2yf8
93921,121.409,31.179,wtw36ezqfdzg
93922,121.428,31.381,wtw6e0tpt6rk
93923,121.543,31.311,wtw6jgbzv1mw
93924,121.475,31.237,wtw3snx2swv5
93925,121.447,31.318,wtw65t7084qd
93926,121.49,31.277,wtw3utf3dpmu
93927,121.456,31.322,wtw65vcxcgvx
93928,121.49,31.277,wtw3utf3dpmu
93929,121.473,31.193,wtw3kntbqh9s
93930,121.489,31.342,wtw6k99s6uk0
93931,121.531,31.309,wtw6je8hjs9e
93932,121.498,31.34,wtw6kc20sx7n
93933,121.358,31.157,wtw31xfnwmg8
93934,121.381,31.263,wtw3f56bnm9e
93935,121.388,31.32,wtw64m8h1rjj
93936,121.316,31.193,wtw32we87swh
93937,121.507,31.313,wtw6huqeqq3b
93938,121.621,31.268,wtw3zs1tq9wt
93939,121.418,31.256,wtw3fcvzkkwy
93940,121.538,31.32,wtw6jttk0xjm
93941,121.362,31.357,wtw63sm5g86n
93942,121.322,31.296,wtw609rbrmpz
93943,121.402,31.129,wtw34df5xdhm
93944,121.372,31.189,wtw33vu3hdfx
93945,121.487,31.289,wtw3uxbpsk2g
93946,121.551,31.279,wtw3vyntrs4y
93947,121.479,31.396,wtw6s76qcyee
93948,121.229,31.104,wtw0ywk3bmy5
93949,121.509,31.304,wtw6j48phbt3
93950,121.48,31.269,wtw3uk751hj6
93951,121.363,31.357,wtw63smgfb7y
93952,121.32,31.24,wtw38xnd0yhd
93953,121.364,31.132,wtw31eqt41mm
93954,121.528,31.278,wtw3vmvzx9u9
93955,121.304,31.254,wtw3b3dgspfh
93956,121.428,31.228,wtw3ehvhm3p7
93957,121.473,31.32,wtw6hjtunp1t
93958,121.48,31.231,wtw3sm7jc0m7
93959,121.364,31.169,wtw33dnsd4tr
93960,121.433,31.353,wtw6778u3yzd
93961,121.36,31.218,wtw39e5dhbyz
93962,121.514,31.304,wtw6j4ez12t9
93963,121.496,31.308,wtw6heqwmfpy
93964,121.421,31.284,wtw3gp04d279
93965,121.532,31.303,wtw6jd8chy5k
93966,121.321,31.294,wtw608zkb0qm
93967,121.448,31.307,wtw65e78rxb3
93968,121.435,31.416,wtw6er472wfg
93969,121.433,31.353,wtw6778u3yzd
93970,121.507,31.148,wtw3hyqdq21c
93971,121.442,31.264,wtw3g7rq58n2
93972,121.363,31.132,wtw31emv4c7v
93973,121.49,31.286,wtw3ux6q4jjg
93974,121.51,31.173,wtw3m4bguhqu
93975,121.448,31.306,wtw65e5dxt2k
93976,121.534,31.224,wtw3ts4kgrqx
93977,121.538,31.316,wtw6jsvkbtt2
93978,121.391,31.251,wtw3f344r2dh
93979,121.509,31.308,wtw6j52nkfjq
93980,121.474,31.248,wtw3u0w8v37k
93981,121.297,31.187,wtw32jmv2ynt
93982,121.532,31.225,wtw3ts2fucgk
93983,121.425,31.209,wtw3e16vxe62
93984,121.408,31.315,wtw64swx57n5
93985,121.368,31.194,wtw33y9qprh4
93986,121.485,31.319,wtw6hmqwmsv8
93987,121.263,31.295,wtw4p3j48dy6
93988,121.553,31.279,wtw3yn0jqhnn
93989,121.507,31.266,wtw3ugy9wkcf
93990,121.441,31.297,wtw653qwhrsv
93991,121.455,31.271,wtw3gu8yf8gu
93992,121.365,31.272,wtw3cszk97r4
93993,121.441,31.331,wtw65rwsk3sy
93994,121.485,31.307,wtw6h7q8mxv9
93995,121.418,31.223,wtw3dgvzhmnc
93996,121.447,31.318,wtw65t7084qd
93997,121.318,31.208,wtw389jpf2c7
93998,121.448,31.307,wtw65e78rxb3
93999,121.489,31.331,wtw6hx9s6csn
94000,121.42,31.154,wtw34zrm5nd0
94001,121.452,31.341,wtw679qws9z5
94002,121.485,31.306,wtw6h7ndttms
94003,121.368,31.259,wtw3cf92z7un
94004,121.439,31.297,wtw653mnjz9t
94005,121.336,31.241,wtw39p60j8x0
94006,121.538,31.277,wtw3vtv38xmk
94007,121.524,31.264,wtw3v77n42n0
94008,121.416,31.238,wtw3dysqtc72
94009,121.316,31.202,wtw3885sgdq5
94010,121.525,31.327,wtw6jqgv18pf
94011,121.531,31.321,wtw6jtb4j99d
94012,121.419,31.192,wtw36yqdef0r
94013,121.362,31.131,wtw31ejp5x40
94014,121.318,31.137,wtw30sm44m3r
94015,121.54,31.185,wtw3mtn9z32e
94016,121.489,31.294,wtw6h8csfbkj
94017,121.439,31.293,wtw652tnvy18
94018,121.437,31.19,wtw37mgwzjqj
94019,121.408,31.314,wtw64sw972wj
94020,121.447,31.127,wtw35d7pbjqe
94021,121.54,31.275,wtw3vtqwp689
94022,121.362,31.357,wtw63sm5g86n
94023,121.492,31.271,wtw3useybbch
94024,121.504,31.101,wtw2uvu82qt5
94025,121.454,31.258,wtw3gf2553d2
94026,121.35,31.157,wtw31ruqevy2
94027,121.433,31.353,wtw6778u3yzd
94028,121.492,31.362,wtw6kt7bbu91
94029,121.426,31.144,wtw35jedyykh
94030,121.486,31.211,wtw3s3z3kbp5
94031,121.534,31.224,wtw3ts4kgrqx
94032,121.452,31.234,wtw3etyxhxx5
94033,121.425,31.165,wtw3716vr946
94034,121.543,31.274,wtw3vv2bm0js
94035,121.489,31.253,wtw3u93tfvkn
94036,121.426,31.136,wtw35h5sqgh4
94037,121.322,31.298,wtw609xup6pf
94038,121.438,31.121,wtw353kkyqzu
94039,121.502,31.22,wtw3sg7j9vcd
94040,121.538,31.286,wtw3vxmq0tj7
94041,121.441,31.297,wtw653qwhrsv
94042,121.432,31.334,wtw6720jf8vy
94043,121.44,31.216,wtw3e6tymh5j
94044,121.412,31.245,wtw3dzcx2dhu
94045,121.386,31.188,wtw36jwe6b9f
94046,121.423,31.283,wtw3gncs8vz5
94047,121.394,31.148,wtw34qk6m0p1
94048,121.531,31.225,wtw3ts24v9cs
94049,121.437,31.34,wtw67378xpqn
94050,121.352,31.13,wtw317jc6s9e
94051,121.538,31.316,wtw6jsvkbtt2
94052,121.4,31.17,wtw36d2f3j0u
94053,121.592,31.245,wtw3wzux6fns
94055,121.42,31.284,wtw3fzp6e061
94056,121.607,31.11,wtw2zprsbkr6
94057,121.411,31.164,wtw36c0z3qej
94058,121.377,31.271,wtw3fh8nc0fu
94059,121.459,31.265,wtw3ggeezf6t
94060,121.463,31.194,wtw37ywwjp14
94061,121.513,31.302,wtw6j47565ez
94062,121.434,31.201,wtw37rcwcrcn
94063,121.491,31.342,wtw6k9eh3kr8
94064,121.319,31.137,wtw30smf1t7p
94065,121.439,31.189,wtw37mv1jfcx
94066,121.35,31.281,wtw3cqs35cn3
94067,121.416,31.293,wtw64bsqvy52
94068,121.371,31.104,wtw2cy79vmc5
94069,121.597,31.249,wtw3z08nx7yc
94070,121.512,31.258,wtw3v4674cd0
94071,121.507,31.307,wtw6hgq8qrcc
94072,121.408,31.313,wtw64sqe7qq0
94073,121.542,31.274,wtw3vv20mb5u
94074,121.239,31.344,wtw4qf5813nd
94075,121.38,31.251,wtw3f144qbxu
94076,121.373,31.234,wtw39vvp5zs7
94077,121.612,31.285,wtw3zr70kfxw
94078,121.411,31.278,wtw3fvbz93g1
94079,121.333,31.257,wtw3bfpvpz45
94080,121.476,31.216,wtw3s68n7unt
94081,121.531,31.322,wtw6jtbpvecx
94082,121.513,31.303,wtw6j4e14n5u
94083,121.534,31.268,wtw3vs4m73wt
94084,121.417,31.137,wtw34um4jjmp
94085,121.465,31.211,wtw3s1b178he
94086,121.546,31.326,wtw6jyep5jdk
94088,121.407,31.292,wtw648tch5sd
94089,121.38,31.222,wtw3d5f1qfxu
94090,121.441,31.215,wtw3e6w8s3sz
94091,121.543,31.237,wtw3ty8btnve
94092,121.38,31.183,wtw36hdnnuxb
94093,121.432,31.22,wtw3e72jdtvf
94094,121.483,31.282,wtw3uqtnz56q
94095,121.468,31.263,wtw3u5621t97
94096,121.506,31.286,wtw3uzmypj07
94097,121.511,31.256,wtw3v1cx7s8w
94098,121.229,31.105,wtw0ywkrb2q0
94099,121.5,31.261,wtw3ufcse0y2
94100,121.443,31.332,wtw65xb45h0h
94101,121.479,31.311,wtw6h7frcc7w
94102,121.514,31.303,wtw6j4ec1qjs
94103,121.49,31.276,wtw3utd7fhvz
94104,121.39,31.269,wtw3fk3e0h06
94105,121.448,31.288,wtw3gxg9z9bm
94106,121.322,31.298,wtw609xup6pf
94107,121.385,31.215,wtw3d4tbe98p
94108,121.482,31.232,wtw3sms7xfb8
94109,121.438,31.176,wtw377kmq7xg
94110,121.502,31.252,wtw3uc701g19
94111,121.379,31.29,wtw6401mrwy2
94112,121.264,31.186,wtw1rmjz85b0
94113,121.6,31.206,wtw3x0fkjk5b
94114,121.422,31.274,wtw3gj2b38jk
94115,121.319,31.24,wtw38xjf1w54
94116,121.42,31.189,wtw36vz354fp
94117,121.487,31.253,wtw3u92jum2y
94118,121.454,31.19,wtw37vbngm6m
94119,121.352,31.13,wtw317jc6s9e
94120,121.445,31.224,wtw3es1scx7r
94121,121.46,31.31,wtw65gu3zph1
94122,121.491,31.285,wtw3ux7036xw
94123,121.489,31.331,wtw6hx9s6csn
94125,121.413,31.196,wtw36z41zgyk
94126,121.384,31.13,wtw345j1khwe
94127,121.489,31.294,wtw6h8csfbkj
94128,121.444,31.321,wtw65tbf439f
94129,121.32,31.242,wtw38xqtbfut
94130,121.545,31.275,wtw3vv6q5f8c
94131,121.502,31.273,wtw3uv543v9x
94132,121.485,31.247,wtw3u2qdvwvx
94133,121.423,31.264,wtw3g53w0bp0
94134,121.492,31.299,wtw6h9gcbu3p
94135,121.5,31.344,wtw6kf1851n6
94136,121.407,31.168,wtw369vyu0kd
94137,121.449,31.153,wtw35xhrqu45
94138,121.598,31.211,wtw3x1bcqb07
94139,121.513,31.303,wtw6j4e14n5u
94140,121.483,31.291,wtw6h2m5r14m
94141,121.389,31.235,wtw3dq0v0dnb
94142,121.433,31.353,wtw6778u3yzd
94143,121.448,31.307,wtw65e78rxb3
94144,121.48,31.247,wtw3u274cnvr
94145,121.447,31.299,wtw659g1bhqx
94146,121.483,31.252,wtw3u3m0p543
94147,121.483,31.29,wtw6h2jjrnf2
94148,121.477,31.32,wtw6hm8u5r0m
94149,121.515,31.302,wtw6j4ke2exp
94150,121.378,31.278,wtw3fjbz83u9
94151,121.288,31.195,wtw1ryzhp1rx
94152,121.485,31.292,wtw6h2w9jetd
94153,121.529,31.274,wtw3vmq8qbnk
94154,121.381,31.135,wtw345fyw29t
94155,121.535,31.287,wtw3vxe5fz82
94156,121.483,31.32,wtw6hmthpp4m
94157,121.562,31.272,wtw3yhysxgkf
94158,121.532,31.323,wtw6jw0vsy7m
94159,121.417,31.217,wtw3dfvhjnt4
94160,121.476,31.299,wtw6h3b1guqx
94161,121.445,31.169,wtw37d1s9der
94162,121.506,31.266,wtw3ugvcxhb6
94163,121.443,31.157,wtw35xbnejb0
94164,121.488,31.29,wtw6h80v7wf8
94165,121.455,31.205,wtw3eb8y69eg
94166,121.532,31.339,wtw6m90fuv52
94167,121.445,31.266,wtw3gec99sg6
94168,121.462,31.279,wtw3gyjvmspw
94169,121.489,31.141,wtw3ht196zhh
94170,121.546,31.326,wtw6jyep5jdk
94171,121.382,31.263,wtw3f578jte5
94172,121.506,31.321,wtw6hvvfp186
94173,121.261,31.198,wtw1rr7td0ep
94174,121.358,31.216,wtw39ddnqk5t
94175,121.454,31.191,wtw37y0herf6
94176,121.444,31.216,wtw3ed8y6k1v
94177,121.516,31.297,wtw6j1mq0p8v
94178,121.525,31.293,wtw6j2eycwpb
94179,121.31,31.259,wtw3b6x0zgun
94180,121.521,31.079,wtw2v3bbk990
94181,121.532,31.323,wtw6jw0vsy7m
94182,121.442,31.189,wtw37mz35dyr
94183,121.475,31.237,wtw3snx2swv5
94184,121.428,31.166,wtw371t5j7rr
94185,121.524,31.187,wtw3mm7j6qnj
94186,121.504,31.261,wtw3ufus82v0
94187,121.431,31.224,wtw3ehpkgrkr
94188,121.437,31.292,wtw652e9p5w4
94189,121.45,31.213,wtw3edjhyhgt
94190,121.505,31.264,wtw3ugmnp8n8
94191,121.33,31.236,wtw38ymfcumj
94192,121.523,31.283,wtw3vqfkeju7
94193,121.541,31.304,wtw6jdxrn8d1
94194,121.467,31.312,wtw6hh1td5zg
94195,121.511,31.315,wtw6jh9x5e0e
94196,121.432,31.087,wtw2g70nfsvf
94197,121.493,31.271,wtw3usswb0fu
94198,121.479,31.311,wtw6h7frcc7w
94199,121.485,31.319,wtw6hmqwmsv8
94200,121.409,31.129,wtw34dz7ddpv
94201,121.419,31.205,wtw3dbww7c87
94202,121.487,31.266,wtw3ueb1skbf
94203,121.352,31.13,wtw317jc6s9e
94204,121.518,31.302,wtw6j4qeqesp
94205,121.466,31.229,wtw3sj0f4gw1
94206,121.397,31.266,wtw3f7y9ehu4
94207,121.299,31.187,wtw32jrjrw1v
94208,121.44,31.294,wtw652vuv07j
94209,121.396,31.259,wtw3f6tbggfq
94210,121.437,31.294,wtw652gsz0qj
94211,121.45,31.292,wtw658t1n5ed
94212,121.499,31.293,wtw6hb8ygyh8
94213,121.428,31.167,wtw371v0vmzk
94214,121.422,31.235,wtw3en0v1dj2
94215,121.423,31.243,wtw3ep9e8vr4
94216,121.442,31.294,wtw652zkg8qm
94217,121.519,31.291,wtw6j0r7mcjv
94218,121.416,31.23,wtw3dvhrvvgq
94219,121.483,31.29,wtw6h2jjrnf2
94220,121.358,31.218,wtw39e44n2gx
94221,121.408,31.147,wtw34wns7mwh
94222,121.603,31.338,wtw6r0ut568g
94223,121.535,31.328,wtw6jx54ff2r
94224,121.487,31.253,wtw3u92jum2y
94225,121.403,31.285,wtw3fx6bqfty
94226,121.42,31.284,wtw3fzp6e061
94227,121.514,31.303,wtw6j4ec1qjs
94228,121.483,31.257,wtw3u6jjpp47
94229,121.376,31.215,wtw39fx29c9r
94230,121.345,31.141,wtw31m09rrnh
94231,121.33,31.307,wtw60gmb3zv1
94232,121.49,31.277,wtw3utf3dpmu
94233,121.454,31.245,wtw3ezbp764k
94234,121.533,31.328,wtw6jx1du4kz
94235,121.382,31.27,wtw3fhe8vw7p
94236,121.452,31.299,wtw659y9usrp
94237,121.551,31.246,wtw3vbntpsdf
94238,121.495,31.337,wtw6k8tzq8nn
94239,121.399,31.16,wtw368801tp2
94240,121.381,31.274,wtw3fj6bq21s
94241,121.375,31.254,wtw3ccwedrzs
94242,121.377,31.145,wtw34jb0c0fc
94243,121.562,31.205,wtw3w0wwrcsg
94244,121.53,31.263,wtw3v7r2nm85
94245,121.406,31.254,wtw3f9t5szfu
94246,121.489,31.291,wtw6h83e6chj
94247,121.46,31.262,wtw3ggh6r5hj
94248,121.406,31.205,wtw3d8tnkcdg
94249,121.411,31.285,wtw3fz2b36en
94250,121.474,31.274,wtw3ujq8m25k
94251,121.315,31.252,wtw3b96bh7h3
94252,121.433,31.181,wtw37k2f3zxw
94253,121.435,31.209,wtw3e36m8e6b
94254,121.442,31.28,wtw3gqr75wwk
94256,121.447,31.23,wtw3et5pbjyw
94257,121.312,31.276,wtw3bt8eykzr
94258,121.508,31.312,wtw6hupmtege
94259,121.441,31.331,wtw65rwsk3sy
94260,121.426,31.188,wtw37jeeqbs4
94261,121.546,31.326,wtw6jyep5jdk
94262,121.396,31.187,wtw36mmv7y4m
94263,121.471,31.391,wtw6s4s3z6w2
94264,121.482,31.29,wtw6h2hmryb8
94265,121.512,31.258,wtw3v4674cd0
94266,121.4,31.268,wtw3fs0v318v
94267,121.537,31.263,wtw3vek81mee
94268,121.512,31.06,wtw2tn63dgdh
94269,121.444,31.298,wtw6598u461f
94270,121.503,31.285,wtw3uz7b34eq
94271,121.487,31.207,wtw3s901uq2y
94272,121.387,31.162,wtw360z7f1g6
94273,121.316,31.308,wtw60e7w7dnn
94274,121.382,31.22,wtw3d57tttg4
94275,121.542,31.292,wtw6jb81jgef
94276,121.562,31.211,wtw3w1y9rbhg
94277,121.457,31.163,wtw37c439hpr
94278,121.486,31.3,wtw6h3zrsyzh
94279,121.532,31.26,wtw3vd8ysy77
94280,121.449,31.225,wtw3esk6ycfh
94281,121.444,31.272,wtw3gsbud73f
94282,121.45,31.291,wtw658m5q15t
94283,121.477,31.224,wtw3sk0ugr2r
94284,121.498,31.293,wtw6hb8nuw50
94285,121.403,31.13,wtw34e4cqutg
94286,121.353,31.231,wtw39mqtcb77
94287,121.481,31.272,wtw3ukgu87qf
94288,121.315,31.252,wtw3b96bh7h3
94289,121.481,31.234,wtw3smgz0rwg
94290,121.546,31.326,wtw6jyep5jdk
94291,121.4,31.171,wtw36d8b1p8c
94292,121.448,31.292,wtw658e9pe86
94293,121.509,31.316,wtw6jhbhuvt2
94294,121.529,31.252,wtw3v3q8ngn3
94295,121.491,31.338,wtw6k8gj16xe
94296,121.439,31.195,wtw37qvhjc3x
94297,121.512,31.235,wtw3tn4m4f40
94298,121.484,31.32,wtw6hmtunr5v
94299,121.455,31.259,wtw3gf8bfegy
94300,121.382,31.246,wtw3f05tjse4
94301,121.483,31.311,wtw6h7vpz16q
94302,121.382,31.22,wtw3d57tttg4
94303,121.376,31.108,wtw2czp31z92
94304,121.507,31.303,wtw6hfw9nq1u
94305,121.375,31.271,wtw3cuwwf2zs
94306,121.341,31.306,wtw615jfdjrk
94307,121.507,31.268,wtw3uuntq39v
94308,121.442,31.297,wtw653rq5xwm
94309,121.374,31.172,wtw33fty51vy
94310,121.511,31.315,wtw6jh9x5e0e
94311,121.508,31.295,wtw6hcp6tdgd
94312,121.351,31.219,wtw397jpg5ru
94313,121.387,31.177,wtw365x74n53
94314,121.453,31.27,wtw3gsx2un2x
94315,121.529,31.195,wtw3mqysncqr
94316,121.479,31.233,wtw3smf33v5w
94317,121.361,31.253,wtw3c9kmum2q
94318,121.443,31.105,wtw2gw2pg020
94319,121.513,31.209,wtw3t17jd57b
94320,121.45,31.318,wtw65tm0w47d
94321,121.479,31.261,wtw3u6fk9bg8
94322,121.384,31.166,wtw361t5h5qx
94323,121.489,31.248,wtw3u898fckh
94324,121.442,31.185,wtw37mp3g9q7
94325,121.511,31.339,wtw6m11dgt08
94326,121.483,31.232,wtw3smt5x4f2
94327,121.349,31.124,wtw313gwkwhe
94328,121.471,31.247,wtw3u0k6zqyr
94329,121.446,31.238,wtw3ewdq8cm0
94330,121.486,31.3,wtw6h3zrsyzh
94331,121.493,31.135,wtw3heuw80dv
94332,121.368,31.208,wtw39c1rz2u5
94333,121.416,31.293,wtw64bsqvy52
94334,121.518,31.226,wtw3thw8wsk1
94335,121.483,31.389,wtw6s6jnpjdq
94336,121.364,31.344,wtw63dn841j6
94337,121.381,31.313,wtw64h6gqq38
94338,121.526,31.316,wtw6jkuscj92
94339,121.276,31.272,wtw1zsykxe7f
94340,121.422,31.274,wtw3gj2b38jk
94341,121.428,31.196,wtw37pj1v7zk
94342,121.462,31.272,wtw3guvuterd
94343,121.49,31.304,wtw6hddr40tc
94344,121.529,31.252,wtw3v3q8ngn3
94345,121.485,31.401,wtw6skqsjdtt
94346,121.446,31.283,wtw3gwfk8vv5
94347,121.45,31.188,wtw37tt5q0ed
94348,121.328,31.15,wtw30ysmgkcg
94349,121.49,31.277,wtw3utf3dpmu
94350,121.443,31.239,wtw3ewbh758j
94351,121.544,31.327,wtw6jycth2p4
94352,121.446,31.324,wtw65w678bv4
94353,121.493,31.338,wtw6k8ut04dg
94354,121.494,31.336,wtw6k8t1rmu3
94355,121.617,31.155,wtw3prwg12zy
94356,121.472,31.312,wtw6hhjjwgb5
94357,121.444,31.258,wtw3gd2g439b
94358,121.319,31.137,wtw30smf1t7p
94359,121.376,31.277,wtw3cvz39z3k
94360,121.447,31.318,wtw65t7084qd
94361,121.536,31.288,wtw3vxgcf1cv
94362,121.315,31.202,wtw3884uu6k7
94363,121.442,31.188,wtw37mx778w6
94364,121.389,31.321,wtw64mbf09wf
94365,121.524,31.334,wtw6m25jf2yn
94366,121.506,31.321,wtw6hvvfp186
94367,121.494,31.35,wtw6kej4zrs6
94368,121.537,31.33,wtw6jxkw3r79
94369,121.479,31.261,wtw3u6fk9bg8
94370,121.533,31.33,wtw6jx3wkpkc
94371,121.45,31.188,wtw37tt5q0ed
94372,121.459,31.326,wtw65yexpvds
94373,121.355,31.226,wtw39s808kq9
94374,121.417,31.239,wtw3dyvhm5tj
94375,121.319,31.288,wtw3bxvcc9gj
94376,121.534,31.331,wtw6jxdk73ww
94377,121.599,31.252,wtw3z138n541
94378,121.57,31.261,wtw3y6usd2f0
94379,121.497,31.34,wtw6k9r2tr3q
94380,121.493,31.335,wtw6k8ke856g
94381,121.585,31.224,wtw3wspkzz6z
94382,121.478,31.27,wtw3uk98fw6p
94383,121.385,31.098,wtw2fjjygx25
94384,121.502,31.233,wtw3svg13v1w
94385,121.431,31.17,wtw374r67mhk
94386,121.591,31.205,wtw3wbey79sg
94387,121.275,31.12,wtw1p9jz0k6n
94388,121.549,31.271,wtw3vutqbbzk
94389,121.392,31.159,wtw3626fqdef
94390,121.561,31.206,wtw3w0yh0s52
94391,121.318,31.137,wtw30sm44m3r
94392,121.503,31.26,wtw3ufey9n77
94393,121.565,31.253,wtw3y32vvv3y
94394,121.467,31.218,wtw3s51d40zz
94395,121.463,31.251,wtw3gcndm09h
94396,121.454,31.394,wtw6eg0573f2
94397,121.485,31.242,wtw3srqtvdvt
94398,121.389,31.236,wtw3dq2fbsqv
94399,121.425,31.18,wtw37h4uxt62
94400,121.407,31.204,wtw3d8tbkphw
94401,121.41,31.288,wtw3fzb1f1ct
94402,121.516,31.252,wtw3v1m2050c
94403,121.541,31.304,wtw6jdxrn8d1
94404,121.488,31.291,wtw6h82g794t
94405,121.501,31.261,wtw3uffkd8b0
94406,121.438,31.34,wtw673k2wrry
94407,121.528,31.228,wtw3tkvur9he
94408,121.448,31.212,wtw3e9gxpd82
94409,121.455,31.228,wtw3eubu695g
94410,121.396,31.311,wtw647vzgc6q
94411,121.382,31.179,wtw365gwvdg5
94412,121.366,31.23,wtw39v0pbvby
94413,121.52,31.297,wtw6j32njpxm
94414,121.443,31.28,wtw3gw255n8h
94415,121.441,31.194,wtw37qwwhrhf
94416,121.441,31.153,wtw35rnxkkhg
94417,121.458,31.164,wtw37c5p2w8v
94418,121.479,31.341,wtw6k36q9cge
94419,121.441,31.297,wtw653qwhrsv
94420,121.504,31.313,wtw6huke2qm0
94421,121.505,31.32,wtw6hvthpxnt
94422,121.303,31.295,wtw60344sfbd
94423,121.403,31.198,wtw36x6vwbtz
94424,121.485,31.313,wtw6hkqemwm8
94425,121.476,31.178,wtw3k7b15bqw
94426,121.553,31.28,wtw3yn25nnwh
94427,121.485,31.306,wtw6h7ndttms
94428,121.439,31.276,wtw3gmt5vucx
94429,121.426,31.182,wtw37he8qfh5
94430,121.485,31.249,wtw3u2wwtev9
94431,121.456,31.243,wtw3ez9e9vmd
94432,121.438,31.278,wtw3gmurw3zc
94433,121.408,31.202,wtw3d8nsg6q5
94434,121.498,31.272,wtw3uubhse74
94435,121.354,31.242,wtw39rrmc4uv
94436,121.441,31.282,wtw3gqwwu7ky
94437,121.427,31.213,wtw3e4hkyhvt
94438,121.426,31.163,wtw37159wuhp
94439,121.501,31.286,wtw3uz6q4t05
94440,121.447,31.192,wtw37w7484nx
94441,121.391,31.203,wtw3d264xkf1
94442,121.534,31.242,wtw3tx6mg6yt
94443,121.413,31.27,wtw3fud0zyqr
94444,121.428,31.163,wtw371j1tkpr
94445,121.426,31.135,wtw355gwwbsj
94446,121.371,31.175,wtw33g5xt31n
94447,121.56,31.204,wtw3w0t23r1w
94448,121.473,31.271,wtw3uhtyy0cs
94449,121.452,31.209,wtw3e9qtser0
94450,121.54,31.186,wtw3mtnxx7b8
94451,121.502,31.291,wtw6hb753c1t
94452,121.504,31.251,wtw3uchd22th
94453,121.54,31.185,wtw3mtn9z32e
94454,121.288,31.143,wtw1pvrjp5zx
94455,121.45,31.283,wtw3gwvhwjge
94456,121.438,31.166,wtw373s7n7rz
94457,121.439,31.218,wtw3e7j4jbcx
94458,121.441,31.153,wtw35rnxkkhg
94459,121.521,31.267,wtw3v7bzkx30
94460,121.521,31.286,wtw3vr2yht15
94461,121.441,31.297,wtw653qwhrsv
94462,121.485,31.334,wtw6k2ntv8vw
94463,121.485,31.334,wtw6k2ntv8vw
94464,121.41,31.245,wtw3dzbp641s
94465,121.507,31.263,wtw3ugq8nm9g
94466,121.555,31.277,wtw3yjc9sz3k
94467,121.483,31.261,wtw3u6vhx0f2
94468,121.365,31.285,wtw3cxr236xn
94469,121.441,31.228,wtw3ekysk3hg
94470,121.535,31.213,wtw3td5hfubm
94472,121.466,31.232,wtw3sj8gdfy0
94473,121.482,31.202,wtw3s2hkzf2e
94474,121.438,31.191,wtw37qhkwrzf
94475,121.439,31.219,wtw3e7jpvg3s
94476,121.477,31.205,wtw3s28y7387
94477,121.484,31.251,wtw3u3jfq2eu
94478,121.45,31.292,wtw658t1n5ed
94479,121.506,31.265,wtw3ugtgz42m
94480,121.479,31.337,wtw6k2dr3b5w
94481,121.324,31.29,wtw60b1mqng2
94482,121.448,31.262,wtw3ge5dre0m
94483,121.381,31.175,wtw3654zw31w
94485,121.499,31.269,wtw3uu2g5uhd
94486,121.456,31.231,wtw3ev3tcbme
94487,121.526,31.319,wtw6jmkw3hc2
94488,121.532,31.267,wtw3vebzkz72
94489,121.388,31.178,wtw367b112mn
94490,121.454,31.279,wtw3gy0j7k4q
94491,121.494,31.335,wtw6k8m5x7k7
94492,121.512,31.291,wtw6j0676c4j
94493,121.532,31.322,wtw6jtbzuggr
94494,121.442,31.188,wtw37mx778w6
94495,121.343,31.414,wtw69nxrbf49
94496,121.396,31.214,wtw3d6mfez66
94497,121.492,31.263,wtw3ue7b0v95
94498,121.525,31.293,wtw6j2eycwpb
94499,121.361,31.231,wtw39tkmu227
94500,121.398,31.342,wtw663xk6km8
94501,121.397,31.182,wtw36kw874h5
94502,121.414,31.219,wtw3dg4zz72h
