ID,BID,UID,ST,SX,SY,ET,EX,EY,DS,DU,class
1636,76432,4026,2016/8/1 21:43,121.478,31.27,2016/8/1 21:50,121.477,31.261,973.38,7,7
1637,106344,2286,2016/8/1 21:44,121.535,31.3,2016/8/1 21:50,121.54,31.303,731.28,6,2
1638,19943,6167,2016/8/1 21:44,121.353,31.178,2016/8/1 21:53,121.339,31.169,1889.25,9,2
1639,122616,6050,2016/8/1 21:45,121.482,31.258,2016/8/1 22:57,121.544,31.283,9565.63,72,4
1640,82408,2569,2016/8/1 21:45,121.399,31.289,2016/8/1 22:15,121.426,31.271,4890.53,30,5
1641,47532,1063,2016/8/1 21:45,121.455,31.31,2016/8/1 21:54,121.454,31.322,808.4,9,1
1642,49013,7776,2016/8/1 21:46,121.484,31.21,2016/8/1 22:22,121.483,31.208,227.59,36,3
1643,109533,3751,2016/8/1 21:46,121.364,31.26,2016/8/1 21:50,121.368,31.262,677.04,4,3
1644,21539,1534,2016/8/1 21:47,121.442,31.228,2016/8/1 21:56,121.446,31.225,647.96,9,5
1645,39730,3070,2016/8/1 21:50,121.488,31.276,2016/8/1 22:54,121.492,31.281,6074.79,64,5
1646,23246,1074,2016/8/1 21:50,121.48,31.219,2016/8/1 22:05,121.489,31.202,2112.32,15,7
1647,119035,3833,2016/8/1 21:50,121.46,31.187,2016/8/1 22:13,121.471,31.193,1601.67,23,3
1648,92355,6924,2016/8/1 21:51,121.443,31.305,2016/8/1 22:06,121.444,31.311,905,15,0
1649,6048,2921,2016/8/1 21:52,121.451,31.274,2016/8/1 21:57,121.453,31.27,793.79,5,7
1650,94449,5118,2016/8/1 21:52,121.337,31.254,2016/8/1 22:35,121.343,31.255,797.87,43,3
1651,104950,1567,2016/8/1 21:53,121.514,31.307,2016/8/1 22:05,121.532,31.308,2250.85,12,5
1652,91923,2577,2016/8/1 21:54,121.421,31.206,2016/8/1 22:06,121.428,31.21,1039.84,12,2
1653,29109,4072,2016/8/1 21:54,121.514,31.318,2016/8/1 22:19,121.534,31.331,2450.24,25,2
1654,126098,1171,2016/8/1 21:54,121.453,31.279,2016/8/1 22:31,121.44,31.331,4269.13,37,1
1655,52268,557,2016/8/1 21:54,121.48,31.26,2016/8/1 22:48,121.543,31.29,10759.2,54,5
1656,105676,1323,2016/8/1 21:54,121.401,31.261,2016/8/1 22:12,121.364,31.26,4596.7,18,5
1657,79648,892,2016/8/1 21:55,121.4,31.231,2016/8/1 22:42,121.405,31.233,4057.1,47,3
1658,118716,2915,2016/8/1 21:56,121.389,31.174,2016/8/1 22:32,121.412,31.164,4296.07,36,2
1659,23469,5466,2016/8/1 21:56,121.391,31.141,2016/8/1 22:04,121.384,31.146,1141.31,8,5
1660,56343,2759,2016/8/1 21:57,121.518,31.291,2016/8/1 22:24,121.494,31.315,3964.7,27,5
1661,124465,3976,2016/8/1 21:58,121.458,31.323,2016/8/1 22:05,121.465,31.322,837.34,7,4
1662,119488,7175,2016/8/1 21:58,121.531,31.312,2016/8/2 0:18,121.532,31.311,169.54,140,0
1663,5533,5748,2016/8/1 21:59,121.423,31.201,2016/8/1 22:46,121.447,31.161,6565.38,47,7
1664,129289,6841,2016/8/1 21:59,121.497,31.228,2016/8/1 23:01,121.49,31.241,1563.75,62,7
1665,72422,3626,2016/8/1 21:59,121.542,31.311,2016/8/1 22:04,121.538,31.315,856.91,5,5
1666,16763,8599,2016/8/1 21:59,121.463,31.206,2016/8/1 22:12,121.454,31.214,1655.19,13,0
1667,533,6059,2016/8/1 22:01,121.457,31.183,2016/8/1 22:13,121.445,31.179,2139.3,12,7
1668,36643,3047,2016/8/1 22:02,121.432,31.328,2016/8/1 22:14,121.437,31.318,1137.16,12,4
1669,8814,7877,2016/8/1 22:03,121.549,31.228,2016/8/1 22:34,121.547,31.229,2781.65,31,5
1670,23571,2879,2016/8/1 22:03,121.367,31.237,2016/8/1 22:09,121.363,31.233,677.04,6,4
1671,113192,5938,2016/8/1 22:03,121.455,31.318,2016/8/1 22:30,121.434,31.35,4170.86,27,0
1672,129317,1273,2016/8/1 22:03,121.461,31.199,2016/8/1 22:08,121.463,31.194,469.29,5,0
1673,129315,1631,2016/8/1 22:03,121.362,31.214,2016/8/1 22:13,121.355,31.215,837.16,10,0
1674,108102,7285,2016/8/1 22:03,121.543,31.268,2016/8/1 22:22,121.548,31.288,2954.04,19,5
1675,128772,5700,2016/8/1 22:03,121.397,31.257,2016/8/1 22:14,121.377,31.254,2472.49,11,3
1676,102002,2311,2016/8/1 22:04,121.374,31.254,2016/8/1 22:15,121.359,31.259,2645.47,11,7
1677,36165,7972,2016/8/1 22:04,121.439,31.23,2016/8/1 22:55,121.442,31.242,2573.96,51,2
1678,118937,4797,2016/8/1 22:07,121.532,31.296,2016/8/1 22:36,121.539,31.261,4779.94,29,5
1679,122468,5328,2016/8/1 22:08,121.471,31.258,2016/8/1 22:26,121.454,31.257,2182.95,18,5
1680,95781,3822,2016/8/1 22:08,121.498,31.352,2016/8/1 22:11,121.501,31.35,522.73,3,3
1681,81897,2188,2016/8/1 22:09,121.476,31.282,2016/8/1 22:33,121.49,31.316,3757.53,24,3
1682,103691,4923,2016/8/1 22:09,121.353,31.164,2016/8/1 22:38,121.348,31.163,1184.65,29,2
1683,57297,979,2016/8/1 22:09,121.454,31.22,2016/8/1 22:27,121.443,31.21,1896.41,18,5
1684,41446,6912,2016/8/1 22:09,121.443,31.27,2016/8/1 22:22,121.435,31.26,1649.98,13,4
1685,12892,4824,2016/8/1 22:10,121.514,31.277,2016/8/1 22:23,121.535,31.285,2831.92,13,7
1686,85589,7548,2016/8/1 22:10,121.491,31.276,2016/8/1 22:21,121.493,31.289,1602.71,11,7
1687,42775,5305,2016/8/1 22:12,121.46,31.314,2016/8/1 22:23,121.448,31.307,1742.49,11,0
1688,29003,1048,2016/8/1 22:13,121.442,31.186,2016/8/1 22:58,121.416,31.154,6077.65,45,4
1689,56826,7563,2016/8/1 22:13,121.494,31.22,2016/8/1 23:45,121.495,31.214,17548.7,92,5
1690,129373,6277,2016/8/1 22:13,121.516,31.281,2016/8/1 22:37,121.514,31.262,2046.39,24,0
1692,125380,7455,2016/8/1 22:15,121.542,31.228,2016/8/1 22:27,121.544,31.236,1579.04,12,4
1693,93273,5830,2016/8/1 22:17,121.48,31.224,2016/8/1 22:27,121.49,31.219,1432.41,10,1
1694,106249,1661,2016/8/1 22:19,121.319,31.29,2016/8/1 22:40,121.333,31.291,1825.65,21,7
1695,65145,595,2016/8/1 22:21,121.498,31.292,2016/8/1 22:39,121.479,31.311,3427.12,18,0
1696,97079,4619,2016/8/1 22:21,121.468,31.253,2016/8/1 22:37,121.467,31.27,1321.82,16,7
1697,101064,6514,2016/8/1 22:22,121.49,31.242,2016/8/1 22:55,121.541,31.26,6825.76,33,5
1698,73640,6262,2016/8/1 22:22,121.421,31.255,2016/8/1 22:29,121.425,31.25,684.86,7,7
1699,129422,1183,2016/8/1 22:23,121.404,31.109,2016/8/1 23:24,121.4,31.111,7993.5,61,5
1700,128438,3734,2016/8/1 22:24,121.458,31.185,2016/8/1 22:47,121.462,31.196,1263.16,23,4
1701,110038,5925,2016/8/1 22:25,121.431,31.192,2016/8/1 22:39,121.42,31.195,1427.08,14,5
1702,91651,4751,2016/8/1 22:27,121.505,31.268,2016/8/1 23:03,121.54,31.272,5511.83,36,5
1703,129460,6319,2016/8/1 22:28,121.53,31.257,2016/8/1 22:56,121.49,31.244,5426.52,28,0
1704,121877,630,2016/8/1 22:29,121.506,31.161,2016/8/1 23:03,121.505,31.158,953.77,34,0
1705,97897,7466,2016/8/1 22:29,121.431,31.219,2016/8/1 22:39,121.437,31.205,1480.67,10,0
1706,128797,6581,2016/8/1 22:29,121.498,31.213,2016/8/1 22:34,121.49,31.215,1006.87,5,4
1707,12434,8524,2016/8/1 22:30,121.433,31.202,2016/8/1 22:33,121.43,31.203,392.01,3,7
1708,55420,3492,2016/8/1 22:31,121.43,31.196,2016/8/1 22:38,121.429,31.187,947.57,7,5
1709,123740,4230,2016/8/1 22:32,121.464,31.183,2016/8/1 23:32,121.501,31.22,7710.16,60,4
1710,104611,6502,2016/8/1 22:32,121.533,31.299,2016/8/1 22:40,121.536,31.304,803.79,8,0
1711,120490,4958,2016/8/1 22:33,121.51,31.253,2016/8/1 23:02,121.5,31.275,3495.75,29,3
1712,123746,7544,2016/8/1 22:33,121.464,31.183,2016/8/1 23:30,121.501,31.22,7975.9,57,4
1713,118413,5298,2016/8/1 22:34,121.491,31.244,2016/8/1 23:01,121.501,31.259,2521.84,27,5
1714,12198,7676,2016/8/1 22:35,121.437,31.193,2016/8/1 22:54,121.42,31.201,2607.86,19,5
1715,38209,4860,2016/8/1 22:38,121.428,31.196,2016/8/1 23:23,121.482,31.226,8321.72,45,0
1716,129402,5697,2016/8/1 22:38,121.355,31.295,2016/8/1 22:50,121.349,31.31,1894.55,12,2
1717,97446,5814,2016/8/1 22:39,121.495,31.294,2016/8/1 22:58,121.472,31.3,3358.92,19,2
1718,69105,6461,2016/8/1 22:40,121.369,31.182,2016/8/1 22:58,121.377,31.158,2237.63,18,7
1719,74003,2501,2016/8/1 22:41,121.429,31.198,2016/8/1 23:23,121.482,31.226,7934.21,42,0
1720,88383,2999,2016/8/1 22:41,121.526,31.323,2016/8/1 22:46,121.525,31.317,460.56,5,5
1721,63613,6843,2016/8/1 22:41,121.544,31.293,2016/8/1 22:51,121.541,31.299,818.16,10,5
1722,112473,8001,2016/8/1 22:42,121.394,31.266,2016/8/1 22:59,121.384,31.28,2040.81,17,5
1723,129444,7812,2016/8/1 22:44,121.467,31.258,2016/8/1 23:04,121.463,31.254,677.7,20,3
1724,22618,5417,2016/8/1 22:45,121.533,31.298,2016/8/1 23:24,121.519,31.281,3236.78,39,5
1725,8265,7172,2016/8/1 22:48,121.423,31.255,2016/8/1 22:55,121.432,31.249,1218.66,7,2
1726,42935,1901,2016/8/1 22:49,121.421,31.279,2016/8/1 23:08,121.4,31.289,3265.91,19,0
1727,112889,1199,2016/8/1 22:50,121.445,31.334,2016/8/1 22:54,121.443,31.337,469.17,4,7
1728,57393,771,2016/8/1 22:50,121.473,31.3,2016/8/1 22:55,121.472,31.305,624.54,5,2
1729,19300,8197,2016/8/1 22:52,121.451,31.213,2016/8/1 23:04,121.442,31.199,1727.26,12,3
1730,21955,5375,2016/8/1 22:52,121.4,31.261,2016/8/1 23:04,121.395,31.263,967.41,12,0
1731,82177,7860,2016/8/1 22:53,121.425,31.159,2016/8/1 22:59,121.417,31.157,962.8,6,4
1732,96490,4617,2016/8/1 22:53,121.499,31.308,2016/8/1 23:03,121.49,31.318,1335.88,10,3
1733,34015,1987,2016/8/1 22:58,121.472,31.32,2016/8/1 23:07,121.476,31.328,1089.04,9,3
1734,129600,3350,2016/8/1 23:02,121.412,31.199,2016/8/1 23:10,121.407,31.191,976.91,8,1
1735,48151,3236,2016/8/1 23:02,121.591,31.329,2016/8/1 23:17,121.575,31.339,2320.15,15,5
1736,101313,4972,2016/8/1 23:02,121.476,31.238,2016/8/1 23:13,121.458,31.24,2540.98,11,7
1737,129627,6740,2016/8/1 23:04,121.414,31.272,2016/8/1 23:14,121.42,31.277,958.05,10,5
1738,27850,8011,2016/8/1 23:05,121.455,31.271,2016/8/1 23:19,121.448,31.273,1083.9,14,0
1739,30257,4225,2016/8/1 23:06,121.435,31.253,2016/8/1 23:26,121.41,31.226,4528.64,20,4
1740,36261,5945,2016/8/1 23:06,121.421,31.26,2016/8/1 23:11,121.417,31.261,798.19,5,4
1741,17114,1835,2016/8/1 23:08,121.483,31.206,2016/8/2 0:33,121.485,31.202,5421.7,85,3
1742,29712,8000,2016/8/1 23:12,121.451,31.28,2016/8/2 0:06,121.467,31.317,4444.08,54,4
1743,129617,6498,2016/8/1 23:13,121.515,31.311,2016/8/1 23:24,121.527,31.318,1699.32,11,5
1744,124887,1697,2016/8/1 23:15,121.459,31.195,2016/8/1 23:19,121.462,31.198,973.16,4,7
1745,125251,6196,2016/8/1 23:15,121.513,31.278,2016/8/1 23:29,121.512,31.266,2192.4,14,1
1746,26785,5549,2016/8/1 23:20,121.515,31.272,2016/8/1 23:34,121.497,31.266,2791.27,14,4
1747,129460,2943,2016/8/1 23:23,121.49,31.244,2016/8/1 23:49,121.527,31.255,5541.1,26,3
1748,71358,6555,2016/8/1 23:23,121.555,31.275,2016/8/1 23:32,121.562,31.28,1448.8,9,2
1749,29628,651,2016/8/1 23:23,121.512,31.299,2016/8/1 23:37,121.534,31.303,2826.82,14,5
1750,129453,7077,2016/8/1 23:24,121.49,31.244,2016/8/1 23:49,121.527,31.255,5596.66,25,3
1751,73318,7018,2016/8/1 23:26,121.422,31.211,2016/8/2 0:05,121.434,31.202,2642.3,39,0
1752,100190,1305,2016/8/1 23:28,121.454,31.308,2016/8/1 23:35,121.461,31.306,967.78,7,0
1753,58376,6000,2016/8/1 23:36,121.424,31.194,2016/8/1 23:44,121.43,31.201,1346.39,8,0
1754,116343,6121,2016/8/1 23:42,121.364,31.248,2016/8/1 23:45,121.362,31.245,396.45,3,5
1755,128094,2411,2016/8/1 23:43,121.411,31.265,2016/8/1 23:51,121.397,31.268,1964.48,8,5
1756,102202,4510,2016/8/1 23:50,121.487,31.233,2016/8/2 1:26,121.36,31.203,16773.16,96,0
1757,24564,1711,2016/8/1 23:56,121.522,31.317,2016/8/2 0:04,121.532,31.319,1129.66,8,5
1758,123838,6314,2016/8/1 23:57,121.454,31.241,2016/8/2 0:45,121.425,31.278,5718.53,48,3
1759,14504,2462,2016/8/1 23:58,121.47,31.202,2016/8/2 0:09,121.476,31.199,798.42,11,5
