ID,EX,EY
57955,121.534,31.202
57956,121.532,31.287
57957,121.339,31.255
57958,121.5,31.266
57959,121.373,31.238
57960,121.354,31.288
57961,121.519,31.32
57962,121.473,31.294
57963,121.453,31.139
57964,121.433,31.151
57965,121.439,31.34
57966,121.536,31.201
57967,121.354,31.285
57968,121.489,31.155
57969,121.447,31.271
57970,121.418,31.273
57971,121.429,31.282
57972,121.385,31.227
57973,121.459,31.277
57974,121.43,31.222
57975,121.444,31.321
57976,121.43,31.26
57977,121.481,31.305
57978,121.467,31.304
57979,121.47,31.194
57980,121.482,31.256
57981,121.435,31.223
57982,121.472,31.315
57983,121.536,31.314
57984,121.395,31.133
57985,121.459,31.256
57986,121.397,31.181
57987,121.48,31.334
57988,121.533,31.305
57989,121.509,31.303
57990,121.484,31.264
57991,121.372,31.13
57992,121.538,31.31
57993,121.464,31.203
57994,121.484,31.304
57995,121.408,31.357
57996,121.532,31.323
57997,121.447,31.143
57998,121.549,31.282
57999,121.492,31.371
58000,121.432,31.251
58001,121.426,31.131
58002,121.446,31.363
58003,121.464,31.325
58004,121.464,31.305
58005,121.312,31.308
58006,121.369,31.359
58007,121.304,31.253
58008,121.458,31.187
58009,121.529,31.336
58010,121.327,31.232
58011,121.467,31.297
58012,121.397,31.17
58013,121.539,31.3
58014,121.497,31.265
58015,121.455,31.256
58016,121.472,31.192
58017,121.403,31.266
58018,121.539,31.142
58019,121.449,31.258
58020,121.482,31.32
58021,121.495,31.383
58022,121.418,31.233
58023,121.478,31.276
58024,121.436,31.16
58025,121.541,31.273
58026,121.404,31.258
58027,121.498,31.301
58028,121.447,31.345
58029,121.534,31.284
58030,121.474,31.283
58031,121.498,31.301
58032,121.491,31.282
58033,121.402,31.264
58034,121.366,31.285
58035,121.494,31.274
58036,121.494,31.274
58037,121.452,31.171
58038,121.454,31.308
58039,121.329,31.218
58040,121.54,31.307
58041,121.516,31.288
58042,121.409,31.236
58043,121.541,31.318
58044,121.454,31.132
58045,121.441,31.319
58046,121.348,31.266
58047,121.524,31.263
58048,121.488,31.276
58049,121.363,31.239
58050,121.498,31.124
58051,121.484,31.251
58052,121.449,31.188
58053,121.529,31.302
58054,121.428,31.269
58055,121.386,31.3
58056,121.547,31.29
58057,121.487,31.27
58058,121.476,31.328
58059,121.529,31.334
58060,121.403,31.25
58061,121.477,31.278
58062,121.362,31.258
58063,121.537,31.264
58064,121.448,31.313
58065,121.475,31.249
58066,121.588,31.283
58067,121.471,31.26
58068,121.5,31.26
58069,121.425,31.246
58070,121.438,31.31
58071,121.594,31.256
58072,121.326,31.254
58073,121.422,31.266
58074,121.43,31.263
58075,121.527,31.324
58076,121.495,31.39
58077,121.536,31.331
58078,121.526,31.281
58079,121.45,31.308
58080,121.407,31.242
58081,121.294,31.143
58082,121.495,31.279
58083,121.381,31.265
58084,121.316,31.255
58085,121.339,31.266
58086,121.483,31.206
58087,121.345,31.283
58088,121.473,31.216
58089,121.531,31.318
58090,121.422,31.266
58091,121.359,31.259
58093,121.513,31.291
58094,121.498,31.401
58095,121.316,31.232
58096,121.427,31.226
58097,121.424,31.248
58098,121.482,31.335
58099,121.492,31.311
58100,121.524,31.3
58101,121.347,31.316
58102,121.512,31.277
58103,121.431,31.281
58104,121.472,31.287
58105,121.381,31.315
58106,121.537,31.328
58107,121.394,31.146
58108,121.529,31.324
58109,121.435,31.168
58110,121.453,31.274
58111,121.493,31.276
58112,121.589,31.256
58113,121.515,31.269
58114,121.487,31.343
58115,121.442,31.229
58116,121.439,31.135
58117,121.452,31.347
58118,121.498,31.211
58119,121.425,31.126
58120,121.506,31.305
58121,121.455,31.224
58122,121.41,31.219
58123,121.443,31.288
58124,121.453,31.157
58125,121.462,31.196
58126,121.523,31.28
58127,121.419,31.123
58128,121.418,31.191
58130,121.544,31.294
58131,121.48,31.282
58132,121.348,31.155
58133,121.473,31.213
58134,121.451,31.143
58135,121.43,31.189
58136,121.516,31.288
58137,121.443,31.252
58138,121.454,31.271
58139,121.486,31.408
58140,121.426,31.204
58141,121.529,31.267
58142,121.364,31.246
58143,121.528,31.192
58144,121.401,31.293
58145,121.402,31.243
58146,121.432,31.283
58147,121.53,31.267
58148,121.458,31.288
58149,121.401,31.251
58150,121.438,31.245
58151,121.372,31.319
58152,121.527,31.328
58153,121.481,31.246
58154,121.426,31.264
58155,121.544,31.274
58156,121.518,31.304
58157,121.402,31.195
58158,121.537,31.328
58159,121.578,31.282
58160,121.352,31.263
58161,121.451,31.2
58162,121.537,31.283
58163,121.442,31.164
58164,121.531,31.305
58165,121.456,31.191
58166,121.396,31.281
58167,121.542,31.314
58168,121.398,31.093
58169,121.242,31.18
58170,121.401,31.29
58171,121.348,31.263
58172,121.412,31.229
58173,121.487,31.278
58174,121.426,31.277
58175,121.448,31.308
58176,121.467,31.278
58177,121.363,31.249
58178,121.49,31.22
58179,121.444,31.321
58180,121.484,31.253
58181,121.591,31.327
58182,121.386,31.252
58183,121.311,31.243
58184,121.358,31.244
58185,121.324,31.156
58186,121.327,31.222
58187,121.384,31.31
58188,121.389,31.269
58189,121.392,31.153
58190,121.485,31.319
58191,121.423,31.122
58192,121.492,31.262
58193,121.447,31.307
58194,121.386,31.308
58195,121.472,31.195
58197,121.459,31.251
58198,121.433,31.151
58199,121.437,31.32
58200,121.37,31.212
58201,121.515,31.291
58202,121.537,31.306
58203,121.489,31.22
58204,121.425,31.245
58205,121.328,31.143
58206,121.437,31.135
58207,121.504,31.26
58208,121.385,31.283
58209,121.355,31.167
58210,121.422,31.274
58211,121.388,31.153
58212,121.397,31.17
58213,121.514,31.264
58214,121.363,31.285
58216,121.338,31.164
58217,121.449,31.255
58218,121.399,31.131
58219,121.283,31.169
58220,121.484,31.296
58221,121.555,31.311
58222,121.532,31.257
58223,121.399,31.26
58224,121.395,31.216
58225,121.539,31.31
58226,121.459,31.33
58227,121.411,31.214
58228,121.409,31.242
58229,121.426,31.213
58230,121.427,31.291
58231,121.39,31.269
58232,121.555,31.28
58233,121.555,31.223
58234,121.349,31.26
58235,121.479,31.32
58236,121.557,31.311
58237,121.477,31.239
58238,121.425,31.115
58239,121.407,31.308
58240,121.531,31.324
58241,121.454,31.197
58242,121.473,31.29
58243,121.377,31.272
58244,121.345,31.289
58245,121.479,31.27
58246,121.553,31.311
58247,121.622,31.206
58248,121.508,31.308
58249,121.406,31.249
58250,121.46,31.155
58251,121.449,31.304
58252,121.402,31.248
58253,121.364,31.264
58254,121.448,31.313
58255,121.482,31.245
58256,121.433,31.233
58257,121.465,31.297
58258,121.484,31.306
58259,121.524,31.318
58260,121.507,31.278
58261,121.51,31.273
58262,121.336,31.135
58263,121.425,31.166
58264,121.55,31.25
58265,121.387,31.252
58266,121.459,31.194
58267,121.532,31.269
58268,121.379,31.314
58269,121.442,31.307
58270,121.488,31.342
58271,121.364,31.18
58272,121.482,31.218
58273,121.372,31.249
58274,121.412,31.19
58275,121.452,31.317
58276,121.495,31.214
58277,121.439,31.213
58278,121.521,31.273
58279,121.441,31.297
58280,121.49,31.248
58281,121.465,31.306
58282,121.433,31.153
58283,121.429,31.289
58284,121.491,31.337
58285,121.444,31.262
58286,121.545,31.287
58287,121.436,31.149
58288,121.458,31.26
58289,121.339,31.259
58290,121.497,31.272
58291,121.484,31.337
58292,121.401,31.276
58293,121.337,31.148
58294,121.328,31.263
58295,121.427,31.26
58296,121.453,31.169
58297,121.53,31.142
58298,121.44,31.315
58299,121.516,31.304
58301,121.481,31.248
58302,121.572,31.158
58303,121.445,31.133
58304,121.528,31.301
58305,121.534,31.321
58306,121.508,31.296
58307,121.514,31.311
58308,121.496,31.216
58309,121.51,31.272
58310,121.4,31.255
58311,121.532,31.324
58312,121.51,31.261
58313,121.404,31.261
58314,121.429,31.209
58315,121.415,31.243
58316,121.438,31.278
58317,121.456,31.196
58318,121.447,31.256
58319,121.46,31.197
58320,121.393,31.194
58321,121.48,31.331
58322,121.375,31.161
58323,121.345,31.267
58324,121.522,31.319
58325,121.393,31.26
58326,121.51,31.329
58327,121.496,31.282
58328,121.47,31.246
58329,121.433,31.174
58330,121.433,31.202
58331,121.392,31.255
58332,121.44,31.315
58333,121.447,31.14
58334,121.496,31.346
58335,121.475,31.224
58336,121.374,31.272
58337,121.477,31.287
58338,121.436,31.198
58339,121.422,31.274
58340,121.487,31.233
58341,121.4,31.255
58342,121.489,31.315
58343,121.512,31.302
58344,121.382,31.232
58345,121.422,31.173
58346,121.372,31.169
58347,121.452,31.277
58348,121.462,31.27
58349,121.493,31.276
58350,121.514,31.303
58351,121.444,31.22
58352,121.507,31.264
58353,121.418,31.255
58354,121.439,31.255
58355,121.409,31.243
58356,121.517,31.294
58357,121.411,31.241
58358,121.482,31.282
58359,121.538,31.316
58360,121.451,31.278
58361,121.356,31.249
58362,121.533,31.295
58363,121.414,31.351
58364,121.519,31.265
58365,121.531,31.282
58366,121.526,31.229
58367,121.427,31.134
58368,121.438,31.191
58369,121.511,31.259
58370,121.42,31.133
58371,121.389,31.269
58372,121.538,31.326
58373,121.456,31.337
58374,121.328,31.263
58375,121.45,31.127
58376,121.359,31.207
58377,121.514,31.303
58378,121.446,31.32
58379,121.478,31.271
58380,121.45,31.269
58381,121.378,31.232
58382,121.482,31.335
58383,121.343,31.29
58384,121.314,31.195
58385,121.406,31.179
58386,121.381,31.243
58387,121.525,31.326
58388,121.45,31.23
58389,121.523,31.311
58390,121.459,31.208
58391,121.446,31.187
58392,121.439,31.407
58393,121.527,31.291
58394,121.551,31.25
58395,121.371,31.219
58396,121.418,31.22
58397,121.554,31.287
58398,121.478,31.271
58399,121.471,31.29
58400,121.471,31.302
58401,121.494,31.206
58402,121.578,31.281
58403,121.471,31.294
58404,121.491,31.331
58405,121.443,31.332
58406,121.452,31.174
58407,121.411,31.287
58408,121.527,31.329
58409,121.467,31.204
58410,121.528,31.275
58411,121.512,31.256
58412,121.433,31.363
58413,121.532,31.322
58414,121.402,31.264
58415,121.586,31.263
58416,121.545,31.304
58417,121.481,31.32
58418,121.448,31.312
58419,121.446,31.319
58420,121.396,31.256
58421,121.447,31.318
58422,121.32,31.26
58423,121.455,31.271
58424,121.412,31.241
58425,121.416,31.238
58426,121.435,31.168
58427,121.495,31.178
58428,121.384,31.319
58429,121.489,31.325
58430,121.493,31.279
58431,121.496,31.373
58432,121.525,31.331
58433,121.389,31.252
58434,121.393,31.12
58435,121.338,31.149
58436,121.408,31.107
58437,121.311,31.237
58438,121.324,31.296
58439,121.485,31.315
58440,121.499,31.308
58441,121.385,31.227
58442,121.373,31.344
58443,121.497,31.302
58445,121.587,31.264
58446,121.421,31.284
58447,121.447,31.318
58448,121.459,31.159
58449,121.509,31.272
58450,121.505,31.258
58451,121.471,31.294
58452,121.507,31.329
58453,121.32,31.24
58454,121.466,31.273
58455,121.428,31.155
58456,121.35,31.219
58457,121.373,31.322
58458,121.435,31.321
58459,121.393,31.242
58460,121.484,31.306
58461,121.441,31.219
58462,121.485,31.306
58463,121.441,31.331
58464,121.408,31.315
58465,121.402,31.263
58466,121.5,31.28
58467,121.588,31.27
58468,121.469,31.292
58469,121.392,31.268
58470,121.46,31.328
58471,121.392,31.199
58472,121.424,31.114
58473,121.362,31.131
58474,121.322,31.296
58475,121.512,31.284
58476,121.506,31.329
58477,121.484,31.32
58478,121.472,31.258
58479,121.494,31.221
58480,121.692,31.182
58481,121.531,31.315
58482,121.488,31.382
58483,121.386,31.135
58484,121.384,31.111
58485,121.538,31.151
58486,121.508,31.312
58487,121.32,31.242
58488,121.403,31.13
58489,121.421,31.284
58490,121.393,31.12
58491,121.531,31.314
58492,121.45,31.291
58493,121.402,31.172
58494,121.423,31.231
58495,121.393,31.077
58496,121.432,31.136
58497,121.459,31.257
58498,121.438,31.339
58499,121.478,31.276
58500,121.453,31.27
58501,121.43,31.264
58502,121.407,31.158
58503,121.531,31.322
58504,121.485,31.321
58505,121.372,31.345
58506,121.388,31.32
58507,121.403,31.13
58508,121.418,31.128
58509,121.545,31.282
58510,121.353,31.165
58511,121.472,31.193
58512,121.533,31.295
58513,121.423,31.264
58514,121.519,31.288
58515,121.316,31.271
58516,121.511,31.259
58517,121.501,31.217
58518,121.455,31.271
58519,121.545,31.275
58520,121.431,31.369
58521,121.517,31.23
58522,121.543,31.274
58523,121.459,31.188
58524,121.322,31.297
58525,121.417,31.239
58526,121.5,31.296
58527,121.456,31.215
58528,121.397,31.321
58529,121.446,31.32
58530,121.484,31.305
58531,121.444,31.298
58532,121.395,31.271
58533,121.437,31.243
58534,121.426,31.303
58535,121.372,31.344
58536,121.41,31.242
58537,121.5,31.344
58538,121.357,31.388
58539,121.348,31.282
58540,121.422,31.264
58541,121.43,31.221
58542,121.541,31.324
58543,121.516,31.307
58544,121.431,31.151
58545,121.479,31.209
58546,121.492,31.336
58547,121.483,31.32
58548,121.54,31.186
58549,121.459,31.202
58550,121.367,31.237
58551,121.49,31.277
58552,121.484,31.306
58553,121.327,31.219
58554,121.554,31.286
58555,121.376,31.209
58556,121.517,31.274
58557,121.401,31.299
58558,121.462,31.293
58559,121.399,31.26
58560,121.421,31.284
58561,121.413,31.302
58562,121.373,31.344
58563,121.508,31.312
58564,121.544,31.274
58565,121.532,31.323
58566,121.39,31.269
58567,121.507,31.3
58568,121.387,31.109
58569,121.323,31.295
58570,121.524,31.3
58571,121.485,31.319
58572,121.505,31.341
58573,121.318,31.198
58574,121.389,31.219
58575,121.357,31.218
58576,121.377,31.271
58577,121.534,31.287
58578,121.403,31.13
58579,121.483,31.289
58580,121.392,31.12
58581,121.406,31.29
58582,121.336,31.241
58583,121.392,31.251
58584,121.483,31.29
58585,121.497,31.236
58586,121.447,31.308
58587,121.563,31.275
58588,121.498,31.118
58589,121.442,31.233
58590,121.324,31.296
58591,121.392,31.231
58592,121.485,31.306
58593,121.358,31.219
58594,121.44,31.257
58595,121.537,31.292
58596,121.485,31.319
58597,121.442,31.179
58598,121.348,31.282
58599,121.438,31.36
58600,121.432,31.151
58601,121.51,31.289
58602,121.484,31.306
58603,121.42,31.129
58604,121.395,31.26
58605,121.503,31.221
58606,121.413,31.303
58607,121.437,31.16
58608,121.456,31.23
58609,121.374,31.321
58610,121.544,31.285
58611,121.493,31.262
58612,121.466,31.291
58613,121.524,31.255
58614,121.512,31.302
58615,121.536,31.288
58616,121.484,31.304
58617,121.5,31.344
58618,121.447,31.325
58619,121.39,31.269
58620,121.511,31.143
58621,121.43,31.269
58622,121.513,31.303
58623,121.354,31.242
58624,121.488,31.258
58625,121.528,31.309
58626,121.345,31.31
58627,121.442,31.164
58628,121.447,31.319
58629,121.356,31.241
58630,121.335,31.24
58631,121.35,31.196
58632,121.458,31.25
58633,121.532,31.322
58634,121.513,31.26
58635,121.376,31.109
58636,121.42,31.284
58637,121.49,31.285
58638,121.484,31.304
58639,121.316,31.232
58640,121.421,31.284
58641,121.483,31.29
58642,121.39,31.268
58643,121.423,31.163
58644,121.49,31.294
58645,121.322,31.296
58646,121.4,31.206
58647,121.454,31.127
58648,121.437,31.407
58649,121.483,31.32
58650,121.438,31.191
58651,121.47,31.262
58652,121.485,31.306
58653,121.482,31.29
58654,121.353,31.164
58655,121.388,31.32
58656,121.513,31.302
58657,121.35,31.281
58658,121.485,31.319
58659,121.442,31.187
58660,121.493,31.255
58661,121.413,31.302
58662,121.449,31.226
58663,121.516,31.263
58664,121.367,31.236
58665,121.322,31.296
58666,121.355,31.165
58667,121.462,31.326
58668,121.421,31.299
58669,121.453,31.27
58670,121.543,31.274
58671,121.524,31.329
58672,121.372,31.148
58673,121.421,31.206
58674,121.507,31.313
58675,121.485,31.306
58676,121.523,31.264
58677,121.367,31.237
58678,121.275,31.164
58679,121.483,31.32
58680,121.275,31.166
58681,121.455,31.197
58682,121.403,31.13
58683,121.478,31.294
58684,121.531,31.323
58685,121.447,31.324
58686,121.506,31.328
58687,121.48,31.28
58688,121.427,31.166
58689,121.487,31.253
58690,121.413,31.302
58691,121.531,31.323
58692,121.531,31.304
58693,121.423,31.284
58694,121.541,31.292
58695,121.43,31.229
58696,121.373,31.344
58697,121.533,31.295
58698,121.35,31.196
58699,121.431,31.309
58700,121.467,31.263
58701,121.411,31.278
58702,121.484,31.251
58703,121.452,31.192
58704,121.47,31.23
58705,121.491,31.266
58706,121.5,31.344
58707,121.482,31.281
58708,121.438,31.34
58709,121.485,31.318
58710,121.422,31.283
58711,121.423,31.253
58712,121.557,31.278
58713,121.506,31.321
58714,121.47,31.288
58715,121.412,31.24
58716,121.47,31.302
58717,121.442,31.287
58718,121.433,31.353
58719,121.417,31.208
58720,121.471,31.302
58721,121.396,31.171
58722,121.411,31.289
58723,121.514,31.299
58724,121.398,31.16
58725,121.507,31.313
58726,121.484,31.245
58727,121.536,31.294
58728,121.403,31.307
58729,121.288,31.268
58730,121.507,31.148
58731,121.351,31.131
58732,121.468,31.308
58733,121.493,31.293
58734,121.427,31.158
58735,121.369,31.249
58736,121.483,31.211
58737,121.544,31.269
58738,121.488,31.266
58739,121.447,31.319
58740,121.433,31.354
58741,121.543,31.274
58742,121.489,31.265
58743,121.498,31.288
58744,121.516,31.26
58745,121.472,31.318
58746,121.371,31.345
58747,121.45,31.198
58748,121.485,31.304
58749,121.417,31.239
58750,121.501,31.279
58751,121.485,31.319
58752,121.43,31.161
58753,121.415,31.244
58754,121.487,31.283
58755,121.421,31.284
58756,121.441,31.297
58757,121.397,31.205
58758,121.505,31.3
58759,121.314,31.117
58760,121.348,31.282
58761,121.5,31.311
58762,121.493,31.287
58763,121.485,31.306
58764,121.39,31.269
58765,121.536,31.212
58766,121.442,31.178
58767,121.421,31.284
58768,121.448,31.187
58769,121.437,31.189
58770,121.275,31.216
58771,121.381,31.232
58772,121.502,31.286
58773,121.454,31.394
58774,121.495,31.269
58775,121.532,31.322
58776,121.503,31.273
58777,121.52,31.289
58778,121.49,31.231
58779,121.481,31.34
58780,121.44,31.213
58781,121.358,31.217
58782,121.477,31.32
58783,121.531,31.323
58784,121.406,31.25
58785,121.388,31.109
58786,121.456,31.337
58787,121.351,31.131
58788,121.415,31.267
58789,121.487,31.25
58790,121.509,31.316
58791,121.531,31.28
58792,121.523,31.333
58793,121.458,31.294
58794,121.49,31.292
58795,121.413,31.175
58796,121.485,31.25
58797,121.538,31.277
58798,121.455,31.271
58799,121.378,31.232
58800,121.478,31.271
58801,121.531,31.323
58802,121.489,31.294
58803,121.416,31.293
58804,121.416,31.238
58805,121.391,31.169
58806,121.482,31.286
58807,121.542,31.289
58808,121.461,31.318
58809,121.422,31.195
58810,121.476,31.199
58811,121.433,31.151
58812,121.413,31.302
58813,121.475,31.271
58814,121.397,31.214
58815,121.432,31.181
58816,121.384,31.242
58817,121.443,31.297
58818,121.515,31.303
58819,121.441,31.331
58820,121.459,31.251
58821,121.434,31.171
58822,121.345,31.141
58823,121.532,31.322
58824,121.401,31.13
58825,121.541,31.303
58826,121.491,31.263
58827,121.519,31.18
58828,121.426,31.226
58829,121.357,31.242
58830,121.512,31.301
58831,121.347,31.123
58832,121.534,31.278
58833,121.422,31.283
58834,121.487,31.297
58835,121.546,31.326
58836,121.38,31.194
58837,121.436,31.193
58838,121.447,31.319
58839,121.453,31.209
58840,121.399,31.174
58841,121.474,31.337
58842,121.433,31.153
58843,121.527,31.278
58844,121.394,31.25
58845,121.543,31.311
58846,121.382,31.275
58847,121.452,31.2
58848,121.498,31.216
58849,121.493,31.35
58850,121.279,31.311
58851,121.392,31.254
58852,121.445,31.336
58853,121.32,31.24
58854,121.491,31.289
